name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/31/20,67801,3182,62570
Guangdong,Mainland China,3/31/20,1494,8,1356
Henan,Mainland China,3/31/20,1276,22,1251
Zhejiang,Mainland China,3/31/20,1257,1,1226
Hunan,Mainland China,3/31/20,1018,4,1014
Anhui,Mainland China,3/31/20,990,6,984
Jiangxi,Mainland China,3/31/20,937,1,934
Shandong,Mainland China,3/31/20,774,7,753
Jiangsu,Mainland China,3/31/20,646,0,631
Chongqing,Mainland China,3/31/20,579,6,570
Sichuan,Mainland China,3/31/20,550,3,536
Beijing,Mainland China,3/31/20,580,8,418
Heilongjiang,Mainland China,3/31/20,484,13,469
Shanghai,Mainland China,3/31/20,516,6,341
Hebei,Mainland China,3/31/20,323,6,310
Hong Kong,Hong Kong,3/31/20,714,4,128
Fujian,Mainland China,3/31/20,343,1,295
Guangxi,Mainland China,3/31/20,254,2,250
Shaanxi,Mainland China,3/31/20,253,3,242
Yunnan,Mainland China,3/31/20,182,2,172
Taiwan,Taiwan,3/31/20,322,5,39
Hainan,Mainland China,3/31/20,168,6,162
Guizhou,Mainland China,3/31/20,146,2,144
Tianjin,Mainland China,3/31/20,174,3,133
Gansu,Mainland China,3/31/20,138,2,125
Shanxi,Mainland China,3/31/20,137,0,133
Liaoning,Mainland China,3/31/20,140,2,124
Jilin,Mainland China,3/31/20,98,1,92
Xinjiang Uygur,Mainland China,3/31/20,76,3,73
Nei Mongol,Mainland China,3/31/20,107,1,74
Ningxia,Mainland China,3/31/20,75,0,75
Macau,Macau,3/31/20,41,0,10
Qinghai,Mainland China,3/31/20,18,0,18
Xizang,Mainland China,3/31/20,1,0,1
Burundi,Burundi,3/31/20,2,0,0
Sierra Leone,Sierra Leone,3/31/20,1,0,0
Botswana,Botswana,3/31/20,4,1,0
Anguilla,Anguilla,3/31/20,2,0,0
Saint Barthelemy,Saint Barthelemy,3/31/20,6,0,1
Bermuda,Bermuda,3/31/20,32,0,10
Faroe Islands,Faroe Islands,3/31/20,169,0,74
Gibraltar,Gibraltar,3/31/20,69,0,34
Isle of Man,Isle of Man,3/31/20,60,0,0
Saint Martin,Saint Martin,3/31/20,15,1,2
Montserrat,Montserrat,3/31/20,5,0,0
Mayotte,Mayotte,3/31/20,94,1,10
New Caledonia,New Caledonia,3/31/20,16,0,0
Sint Maarten,Sint Maarten,3/31/20,6,0,0
Turks and Caicos Islands,Turks and Caicos Islands,3/31/20,5,0,0
Republic of the Congo,Republic of the Congo,3/31/20,19,0,0
Angola,Angola,3/31/20,7,2,0
Benin,Benin,3/31/20,9,0,1
Bahamas,Bahamas,3/31/20,14,0,1
