name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2/16/20,58182,1696,6639
Guangdong,Mainland China,2/16/20,1322,4,473
Henan,Mainland China,2/16/20,1246,16,438
Zhejiang,Mainland China,2/16/20,1171,0,470
Hunan,Mainland China,2/16/20,1006,3,467
Anhui,Mainland China,2/16/20,973,6,293
Jiangxi,Mainland China,2/16/20,930,1,275
Jiangsu,Mainland China,2/16/20,626,0,226
Chongqing,Mainland China,2/16/20,551,5,207
Shandong,Mainland China,2/16/20,541,2,175
Sichuan,Mainland China,2/16/20,495,3,136
Heilongjiang,Mainland China,2/16/20,457,11,80
Beijing,Mainland China,2/16/20,381,4,114
Shanghai,Mainland China,2/16/20,331,1,140
Hebei,Mainland China,2/16/20,301,3,109
Fujian,Mainland China,2/16/20,290,0,84
Shaanxi,Mainland China,2/16/20,240,0,74
Guangxi,Mainland China,2/16/20,238,2,51
Yunnan,Mainland China,2/16/20,171,0,42
Hainan,Mainland China,2/16/20,162,4,52
Guizhou,Mainland China,2/16/20,146,1,47
Shanxi,Mainland China,2/16/20,129,0,50
Tianjin,Mainland China,2/16/20,125,3,45
Liaoning,Mainland China,2/16/20,121,1,41
Gansu,Mainland China,2/16/20,90,2,54
Jilin,Mainland China,2/16/20,89,1,30
Xinjiang Uygur,Mainland China,2/16/20,75,1,12
Nei Mongol,Mainland China,2/16/20,72,0,8
Ningxia,Mainland China,2/16/20,70,0,33
Hong Kong,Hong Kong,2/16/20,57,1,2
Taiwan,Taiwan,2/16/20,20,1,2
Qinghai,Mainland China,2/16/20,18,0,13
Macau,Macau,2/16/20,10,0,5
Xizang,Mainland China,2/16/20,1,0,1
Others,Japan (Diamond Princess),2/16/20,355,0,0
Japan,Japan,2/16/20,59,1,12
Singapore,Singapore,2/16/20,75,0,19
Thailand,Thailand,2/16/20,34,0,14
South Korea,South Korea,2/16/20,30,0,9
Malaysia,Malaysia,2/16/20,22,0,7
Germany,Germany,2/16/20,16,0,1
Vietnam,Vietnam,2/16/20,16,0,7
France,France,2/16/20,12,1,4
United Kingdom,United Kingdom,2/16/20,9,0,8
United Arab Emirates,United Arab Emirates,2/16/20,9,0,4
India,India,2/16/20,3,0,0
Italy,Italy,2/16/20,3,0,0
Philippines,Philippines,2/16/20,3,1,1
Russia,Russia,2/16/20,2,0,2
Spain,Spain,2/16/20,2,0,0
Belgium,Belgium,2/16/20,1,0,0
Cambodia,Cambodia,2/16/20,1,0,1
Finland,Finland,2/16/20,1,0,1
Nepal,Nepal,2/16/20,1,0,1
Sri Lanka,Sri Lanka,2/16/20,1,0,1
Sweden,Sweden,2/16/20,1,0,0
Australia,Australia,2/16/20,15,0,8
Canada,Canada,2/16/20,8,0,1
Egypt,Egypt,2/16/20,1,0,0
California,USA,2/16/20,8,0,1
Illinois,USA,2/16/20,2,0,2
Arizona,USA,2/16/20,1,0,0
Massachusetts,USA,2/16/20,1,0,0
Washington,USA,2/16/20,1,0,1
Wisconsin,USA,2/16/20,1,0,0
