name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/6/20,67666,2959,43468
Guangdong,Mainland China,3/6/20,1352,7,1233
Henan,Mainland China,3/6/20,1272,22,1243
Zhejiang,Mainland China,3/6/20,1215,1,1149
Hunan,Mainland China,3/6/20,1018,4,959
Anhui,Mainland China,3/6/20,990,6,979
Jiangxi,Mainland China,3/6/20,935,1,916
Shandong,Mainland China,3/6/20,758,6,625
Jiangsu,Mainland China,3/6/20,631,0,601
Chongqing,Mainland China,3/6/20,576,6,520
Sichuan,Mainland China,3/6/20,539,3,448
Heilongjiang,Mainland China,3/6/20,481,13,402
Beijing,Mainland China,3/6/20,426,8,303
Shanghai,Mainland China,3/6/20,342,3,306
Hebei,Mainland China,3/6/20,318,6,305
Fujian,Mainland China,3/6/20,296,1,284
Guangxi,Mainland China,3/6/20,252,2,219
Shaanxi,Mainland China,3/6/20,245,1,226
Yunnan,Mainland China,3/6/20,174,2,170
Hainan,Mainland China,3/6/20,168,6,158
Guizhou,Mainland China,3/6/20,146,2,115
Tianjin,Mainland China,3/6/20,136,3,128
Shanxi,Mainland China,3/6/20,133,0,126
Liaoning,Mainland China,3/6/20,125,1,106
Gansu,Mainland China,3/6/20,119,2,87
Hong Kong,Hong Kong,3/6/20,107,2,51
Jilin,Mainland China,3/6/20,93,1,90
Xinjiang Uygur,Mainland China,3/6/20,76,3,71
Nei Mongol,Mainland China,3/6/20,75,1,65
Ningxia,Mainland China,3/6/20,75,0,71
Taiwan,Taiwan,3/6/20,45,1,12
Qinghai,Mainland China,3/6/20,18,0,18
Macau,Macau,3/6/20,10,0,10
Xizang,Mainland China,3/6/20,1,0,1
Saint Barthelemy,Saint Barthelemy,3/6/20,3,0,0
Faroe Islands,Faroe Islands,3/6/20,1,0,0
Gibraltar,Gibraltar,3/6/20,1,0,0
South Korea,South Korea,3/6/20,6767,44,135
Iran,Iran,3/6/20,4747,124,913
Italy,Italy,3/6/20,4636,197,523
Others,Japan (Diamond Princess),3/6/20,706,6,10
Germany,Germany,3/6/20,708,0,16
France,France,3/6/20,653,9,12
Japan,Japan,3/6/20,420,6,46
Spain,Spain,3/6/20,401,5,2
Switzerland,Switzerland,3/6/20,214,1,3
United Kingdom,United Kingdom,3/6/20,164,2,8
Singapore,Singapore,3/6/20,130,0,78
Netherlands,Netherlands,3/6/20,128,1,1
Belgium,Belgium,3/6/20,109,0,1
Norway,Norway,3/6/20,108,0,0
Sweden,Sweden,3/6/20,101,0,0
Malaysia,Malaysia,3/6/20,83,0,23
Bahrain,Bahrain,3/6/20,60,0,4
Australia,Australia,3/6/20,63,2,21
Kuwait,Kuwait,3/6/20,58,0,0
Austria,Austria,3/6/20,66,0,0
Canada,Canada,3/6/20,52,0,6
Thailand,Thailand,3/6/20,48,1,31
Greece,Greece,3/6/20,45,0,0
Iceland,Iceland,3/6/20,45,0,0
Iraq,Iraq,3/6/20,48,4,0
India,India,3/6/20,31,0,3
United Arab Emirates,United Arab Emirates,3/6/20,45,0,5
Denmark,Denmark,3/6/20,23,0,0
San Marino,San Marino,3/6/20,23,1,0
Czech Republic,Czech Republic,3/6/20,19,0,0
Algeria,Algeria,3/6/20,17,0,0
Israel,Israel,3/6/20,17,0,2
Vietnam,Vietnam,3/6/20,16,0,16
Lebanon,Lebanon,3/6/20,22,0,1
Oman,Oman,3/6/20,16,0,2
Finland,Finland,3/6/20,15,0,1
Egypt,Egypt,3/6/20,15,0,0
Ireland,Ireland,3/6/20,18,0,0
Ecuador,Ecuador,3/6/20,13,0,0
Brazil,Brazil,3/6/20,13,0,0
Croatia,Croatia,3/6/20,11,0,0
Estonia,Estonia,3/6/20,10,0,0
Romania,Romania,3/6/20,9,0,1
Portugal,Portugal,3/6/20,13,0,0
Qatar,Qatar,3/6/20,8,0,0
Pakistan,Pakistan,3/6/20,6,0,0
Slovenia,Slovenia,3/6/20,7,0,0
Palestine,Palestine,3/6/20,22,0,0
Azerbaijan,Azerbaijan,3/6/20,9,0,0
Belarus,Belarus,3/6/20,6,0,0
Mexico,Mexico,3/6/20,6,0,0
Saudi Arabia,Saudi Arabia,3/6/20,5,0,0
Philippines,Philippines,3/6/20,5,1,1
Poland,Poland,3/6/20,5,0,0
Chile,Chile,3/6/20,5,0,0
New Zealand,New Zealand,3/6/20,5,0,0
Indonesia,Indonesia,3/6/20,4,0,0
Russia,Russia,3/6/20,13,0,2
Senegal,Senegal,3/6/20,4,0,0
Georgia (country),Georgia,3/6/20,4,0,0
Argentina,Argentina,3/6/20,8,0,0
Bosnia and Herzegovina,Bosnia and Herzegovina,3/6/20,3,0,0
Dominican Republic,Dominican Republic,3/6/20,2,0,0
Luxembourg,Luxembourg,3/6/20,2,0,0
Morocco,Morocco,3/6/20,2,0,0
Hungary,Hungary,3/6/20,4,0,0
Cambodia,Cambodia,3/6/20,1,0,1
Nepal,Nepal,3/6/20,1,0,1
Sri Lanka,Sri Lanka,3/6/20,1,0,1
Afghanistan,Afghanistan,3/6/20,1,0,0
North Macedonia,North Macedonia,3/6/20,3,0,0
Nigeria,Nigeria,3/6/20,1,0,0
Lithuania,Lithuania,3/6/20,1,0,0
Monaco,Monaco,3/6/20,1,0,0
Armenia,Armenia,3/6/20,1,0,0
Andorra,Andorra,3/6/20,1,0,0
Jordan,Jordan,3/6/20,1,0,0
Tunisia,Tunisia,3/6/20,1,0,0
Latvia,Latvia,3/6/20,1,0,0
Ukraine,Ukraine,3/6/20,1,0,0
Liechtenstein,Liechtenstein,3/6/20,1,0,0
South Africa,South Africa,3/6/20,1,0,0
