name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/18/20,68128,4512,63507
Guangdong,Mainland China,4/18/20,1579,8,1482
Henan,Mainland China,4/18/20,1276,22,1254
Zhejiang,Mainland China,4/18/20,1268,1,1246
Hunan,Mainland China,4/18/20,1019,4,1014
Anhui,Mainland China,4/18/20,991,6,984
Jiangxi,Mainland China,4/18/20,937,1,936
Shandong,Mainland China,4/18/20,787,7,761
Jiangsu,Mainland China,4/18/20,653,0,643
Chongqing,Mainland China,4/18/20,579,6,570
Sichuan,Mainland China,4/18/20,561,3,553
Beijing,Mainland China,4/18/20,593,8,509
Heilongjiang,Mainland China,4/18/20,892,13,472
Shanghai,Mainland China,4/18/20,628,7,512
Hebei,Mainland China,4/18/20,328,6,316
Hong Kong,Hong Kong,4/18/20,1024,4,568
Fujian,Mainland China,4/18/20,355,1,336
Guangxi,Mainland China,4/18/20,254,2,252
Shaanxi,Mainland China,4/18/20,256,3,252
Yunnan,Mainland China,4/18/20,184,2,177
Taiwan,Taiwan,4/18/20,398,6,178
Hainan,Mainland China,4/18/20,168,6,162
Guizhou,Mainland China,4/18/20,146,2,144
Tianjin,Mainland China,4/18/20,189,3,173
Gansu,Mainland China,4/18/20,139,2,137
Shanxi,Mainland China,4/18/20,197,0,135
Liaoning,Mainland China,4/18/20,146,2,140
Jilin,Mainland China,4/18/20,102,1,97
Xinjiang Uygur,Mainland China,4/18/20,76,3,73
Nei Mongol,Mainland China,4/18/20,193,1,103
Ningxia,Mainland China,4/18/20,75,0,75
Macau,Macau,4/18/20,45,0,16
Qinghai,Mainland China,4/18/20,18,0,18
Xizang,Mainland China,4/18/20,1,0,1
Yemen,Yemen,4/18/20,1,0,0
Sao Tome and Principe,Sao Tome and Principe,4/18/20,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,4/18/20,1,0,0
South Sudan,South Sudan,4/18/20,4,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),4/18/20,2,0,0
Malawi,Malawi,4/18/20,17,2,0
Burundi,Burundi,4/18/20,5,0,0
Sierra Leone,Sierra Leone,4/18/20,30,0,0
Botswana,Botswana,4/18/20,15,1,0
Anguilla,Anguilla,4/18/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/18/20,6,0,1
Bermuda,Bermuda,4/18/20,83,5,35
