name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/8/20,67743,3007,46433
Guangdong,Mainland China,3/8/20,1352,7,1250
Henan,Mainland China,3/8/20,1272,22,1247
Zhejiang,Mainland China,3/8/20,1215,1,1169
Hunan,Mainland China,3/8/20,1018,4,965
Anhui,Mainland China,3/8/20,990,6,984
Jiangxi,Mainland China,3/8/20,935,1,918
Shandong,Mainland China,3/8/20,758,6,647
Jiangsu,Mainland China,3/8/20,631,0,610
Chongqing,Mainland China,3/8/20,576,6,527
Sichuan,Mainland China,3/8/20,539,3,465
Heilongjiang,Mainland China,3/8/20,481,13,421
Beijing,Mainland China,3/8/20,428,8,308
Shanghai,Mainland China,3/8/20,342,3,314
Hebei,Mainland China,3/8/20,318,6,307
Fujian,Mainland China,3/8/20,296,1,295
Guangxi,Mainland China,3/8/20,252,2,230
Shaanxi,Mainland China,3/8/20,245,1,227
Yunnan,Mainland China,3/8/20,174,2,170
Hainan,Mainland China,3/8/20,168,6,159
Guizhou,Mainland China,3/8/20,146,2,123
Tianjin,Mainland China,3/8/20,136,3,129
Shanxi,Mainland China,3/8/20,133,0,126
Liaoning,Mainland China,3/8/20,125,1,109
Gansu,Mainland China,3/8/20,124,2,87
Hong Kong,Hong Kong,3/8/20,114,3,59
Jilin,Mainland China,3/8/20,93,1,90
Xinjiang Uygur,Mainland China,3/8/20,76,3,73
Nei Mongol,Mainland China,3/8/20,75,1,70
Ningxia,Mainland China,3/8/20,75,0,71
Taiwan,Taiwan,3/8/20,45,1,15
Qinghai,Mainland China,3/8/20,18,0,18
Macau,Macau,3/8/20,10,0,10
Xizang,Mainland China,3/8/20,1,0,1
Saint Barthelemy,Saint Barthelemy,3/8/20,3,0,0
Faroe Islands,Faroe Islands,3/8/20,2,0,0
Gibraltar,Gibraltar,3/8/20,1,0,0
Italy,Italy,3/8/20,7375,366,622
South Korea,South Korea,3/8/20,7382,51,166
Iran,Iran,3/8/20,6566,194,2134
France,France,3/8/20,1209,19,12
Germany,Germany,3/8/20,1065,0,16
Spain,Spain,3/8/20,673,17,30
Others,Japan (Diamond Princess),3/8/20,706,6,10
Japan,Japan,3/8/20,502,7,80
Switzerland,Switzerland,3/8/20,337,2,3
United Kingdom,United Kingdom,3/8/20,278,3,18
Netherlands,Netherlands,3/8/20,265,3,1
Sweden,Sweden,3/8/20,203,0,0
Belgium,Belgium,3/8/20,200,0,1
Norway,Norway,3/8/20,176,0,0
