name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/19/20,67800,3132,58381
Guangdong,Mainland China,3/19/20,1392,8,1322
Henan,Mainland China,3/19/20,1273,22,1250
Zhejiang,Mainland China,3/19/20,1234,1,1219
Hunan,Mainland China,3/19/20,1018,4,1014
Anhui,Mainland China,3/19/20,990,6,984
Jiangxi,Mainland China,3/19/20,935,1,934
Shandong,Mainland China,3/19/20,762,7,748
Jiangsu,Mainland China,3/19/20,631,0,631
Chongqing,Mainland China,3/19/20,576,6,570
Sichuan,Mainland China,3/19/20,541,3,536
Heilongjiang,Mainland China,3/19/20,484,13,463
Beijing,Mainland China,3/19/20,485,8,384
Shanghai,Mainland China,3/19/20,371,3,326
Hebei,Mainland China,3/19/20,318,6,310
Fujian,Mainland China,3/19/20,299,1,295
Guangxi,Mainland China,3/19/20,254,2,250
Shaanxi,Mainland China,3/19/20,247,3,237
Yunnan,Mainland China,3/19/20,176,2,172
Hainan,Mainland China,3/19/20,168,6,161
Hong Kong,Hong Kong,3/19/20,208,4,98
Guizhou,Mainland China,3/19/20,146,2,144
Tianjin,Mainland China,3/19/20,137,3,133
Shanxi,Mainland China,3/19/20,133,0,133
Gansu,Mainland China,3/19/20,134,2,98
Liaoning,Mainland China,3/19/20,126,2,122
Jilin,Mainland China,3/19/20,93,1,92
Xinjiang Uygur,Mainland China,3/19/20,76,3,73
Nei Mongol,Mainland China,3/19/20,75,1,74
Ningxia,Mainland China,3/19/20,75,0,75
Taiwan,Taiwan,3/19/20,108,1,26
Qinghai,Mainland China,3/19/20,18,0,18
Macau,Macau,3/19/20,17,0,10
Xizang,Mainland China,3/19/20,1,0,1
Benin,Benin,3/19/20,2,0,0
Bahamas,Bahamas,3/19/20,3,0,0
Barbados,Barbados,3/19/20,5,0,0
Central African Republic,Central African Republic,3/19/20,1,0,0
Republic of the Congo,Republic of the Congo,3/19/20,3,0,0
Djibouti,Djibouti,3/19/20,1,0,0
Fiji,Fiji,3/19/20,1,0,0
Gambia,Gambia,3/19/20,1,0,0
Equatorial Guinea,Equatorial Guinea,3/19/20,6,0,0
Kyrgyzstan,Kyrgyzstan,3/19/20,3,0,0
Liberia,Liberia,3/19/20,2,0,0
Montenegro,Montenegro,3/19/20,13,0,0
Mauritius,Mauritius,3/19/20,7,0,0
Mayotte,Mayotte,3/19/20,4,0,0
Niger,Niger,3/19/20,1,0,0
Nicaragua,Nicaragua,3/19/20,1,0,0
El Salvador,El Salvador,3/19/20,1,0,0
Somalia,Somalia,3/19/20,1,0,0
Kosovo,Kosovo,3/19/20,2,0,0
Chad,Chad,3/19/20,1,0,0
Tanzania,Tanzania,3/19/20,6,0,0
Zambia,Zambia,3/19/20,2,0,0
Italy,Italy,3/19/20,41035,3405,4440
Iran,Iran,3/19/20,18407,1284,5979
Spain,Spain,3/19/20,18077,833,1107
Germany,Germany,3/19/20,15320,44,113
South Korea,South Korea,3/19/20,8652,94,1540
France,France,3/19/20,11010,372,12
Switzerland,Switzerland,3/19/20,4164,43,15
United Kingdom,United Kingdom,3/19/20,2716,138,67
Netherlands,Netherlands,3/19/20,2468,77,2
Austria,Austria,3/19/20,2013,6,9
Belgium,Belgium,3/19/20,1795,21,1
Norway,Norway,3/19/20,1781,7,1
Sweden,Sweden,3/19/20,1439,11,16
Denmark,Denmark,3/19/20,1225,6,1
Japan,Japan,3/19/20,943,33,191
Others,Japan (Diamond Princess),3/19/20,706,6,10
Malaysia,Malaysia,3/19/20,900,2,75
Czech Republic,Czech Republic,3/19/20,694,0,3
Australia,Australia,3/19/20,681,6,26
Portugal,Portugal,3/19/20,785,4,3
Israel,Israel,3/19/20,529,0,11
Qatar,Qatar,3/19/20,460,0,10
Canada,Canada,3/19/20,727,9,11
Greece,Greece,3/19/20,464,6,8
Finland,Finland,3/19/20,400,0,10
Slovenia,Slovenia,3/19/20,319,1,0
Singapore,Singapore,3/19/20,345,0,124
Brazil,Brazil,3/19/20,635,7,2
Poland,Poland,3/19/20,355,5,1
Pakistan,Pakistan,3/19/20,454,2,13
Bahrain,Bahrain,3/19/20,278,1,100
Estonia,Estonia,3/19/20,258,0,1
Ireland,Ireland,3/19/20,557,3,5
Iceland,Iceland,3/19/20,251,1,5
Chile,Chile,3/19/20,238,0,0
Egypt,Egypt,3/19/20,256,7,32
Philippines,Philippines,3/19/20,217,17,8
Romania,Romania,3/19/20,260,0,19
Thailand,Thailand,3/19/20,272,1,42
Indonesia,Indonesia,3/19/20,311,25,15
Saudi Arabia,Saudi Arabia,3/19/20,274,0,8
Iraq,Iraq,3/19/20,192,13,49
India,India,3/19/20,169,3,14
Luxembourg,Luxembourg,3/19/20,335,4,0
Kuwait,Kuwait,3/19/20,148,0,18
Lebanon,Lebanon,3/19/20,157,4,4
