name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/3/20,67802,3193,63326
Guangdong,Mainland China,4/3/20,1514,8,1368
Henan,Mainland China,4/3/20,1276,22,1251
Zhejiang,Mainland China,4/3/20,1260,1,1228
Hunan,Mainland China,4/3/20,1019,4,1014
Anhui,Mainland China,4/3/20,990,6,984
Jiangxi,Mainland China,4/3/20,937,1,934
Shandong,Mainland China,4/3/20,778,7,754
Jiangsu,Mainland China,4/3/20,651,0,632
Chongqing,Mainland China,4/3/20,579,6,570
Sichuan,Mainland China,4/3/20,555,3,537
Beijing,Mainland China,4/3/20,584,8,434
Heilongjiang,Mainland China,4/3/20,489,13,469
Shanghai,Mainland China,4/3/20,526,6,348
Hebei,Mainland China,4/3/20,326,6,310
Hong Kong,Hong Kong,4/3/20,845,4,173
Fujian,Mainland China,4/3/20,349,1,300
Guangxi,Mainland China,4/3/20,254,2,252
Shaanxi,Mainland China,4/3/20,255,3,242
Yunnan,Mainland China,4/3/20,184,2,172
Taiwan,Taiwan,4/3/20,348,5,50
Hainan,Mainland China,4/3/20,168,6,162
Guizhou,Mainland China,4/3/20,146,2,144
Tianjin,Mainland China,4/3/20,180,3,140
Gansu,Mainland China,4/3/20,138,2,125
Shanxi,Mainland China,4/3/20,137,0,133
Liaoning,Mainland China,4/3/20,141,2,124
Jilin,Mainland China,4/3/20,98,1,92
Xinjiang Uygur,Mainland China,4/3/20,76,3,73
Nei Mongol,Mainland China,4/3/20,117,1,74
Ningxia,Mainland China,4/3/20,75,0,75
Macau,Macau,4/3/20,43,0,10
Qinghai,Mainland China,4/3/20,18,0,18
Xizang,Mainland China,4/3/20,1,0,1
Malawi,Malawi,4/3/20,3,0,0
Burundi,Burundi,4/3/20,3,0,0
Sierra Leone,Sierra Leone,4/3/20,2,0,0
Botswana,Botswana,4/3/20,4,1,0
Anguilla,Anguilla,4/3/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/3/20,6,0,1
Bermuda,Bermuda,4/3/20,35,0,11
Faroe Islands,Faroe Islands,4/3/20,179,0,91
Gibraltar,Gibraltar,4/3/20,95,0,46
Isle of Man,Isle of Man,4/3/20,114,1,0
Saint Martin,Saint Martin,4/3/20,22,1,2
Montserrat,Montserrat,4/3/20,6,0,0
Mayotte,Mayotte,4/3/20,128,2,10
New Caledonia,New Caledonia,4/3/20,18,0,1
Sint Maarten,Sint Maarten,4/3/20,23,2,6
Turks and Caicos Islands,Turks and Caicos Islands,4/3/20,6,0,0
Republic of the Congo,Republic of the Congo,4/3/20,22,2,0
Angola,Angola,4/3/20,8,2,1
Benin,Benin,4/3/20,16,0,2
Bahamas,Bahamas,4/3/20,24,1,1
Belize,Belize,4/3/20,4,0,0
Barbados,Barbados,4/3/20,51,0,0
Central African Republic,Central African Republic,4/3/20,8,0,0
Cabo Verde,Cabo Verde,4/3/20,6,1,0
Djibouti,Djibouti,4/3/20,49,0,8
Dominica,Dominica,4/3/20,14,0,0
Eritrea,Eritrea,4/3/20,22,0,0
