name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/9/20,67760,3024,47585
Guangdong,Mainland China,3/9/20,1353,8,1270
Henan,Mainland China,3/9/20,1272,22,1247
Zhejiang,Mainland China,3/9/20,1215,1,1190
Hunan,Mainland China,3/9/20,1018,4,988
Anhui,Mainland China,3/9/20,990,6,984
Jiangxi,Mainland China,3/9/20,935,1,923
Shandong,Mainland China,3/9/20,758,6,703
Jiangsu,Mainland China,3/9/20,631,0,622
Chongqing,Mainland China,3/9/20,576,6,542
Sichuan,Mainland China,3/9/20,539,3,465
Heilongjiang,Mainland China,3/9/20,481,13,434
Beijing,Mainland China,3/9/20,429,8,320
Shanghai,Mainland China,3/9/20,342,3,315
Hebei,Mainland China,3/9/20,318,6,307
Fujian,Mainland China,3/9/20,296,1,295
Guangxi,Mainland China,3/9/20,252,2,234
Shaanxi,Mainland China,3/9/20,245,1,227
Yunnan,Mainland China,3/9/20,174,2,170
Hainan,Mainland China,3/9/20,168,6,159
Guizhou,Mainland China,3/9/20,146,2,129
Tianjin,Mainland China,3/9/20,136,3,130
Shanxi,Mainland China,3/9/20,133,0,127
Liaoning,Mainland China,3/9/20,125,1,110
Gansu,Mainland China,3/9/20,124,2,88
Hong Kong,Hong Kong,3/9/20,115,3,60
Jilin,Mainland China,3/9/20,93,1,91
Xinjiang Uygur,Mainland China,3/9/20,76,3,73
Nei Mongol,Mainland China,3/9/20,75,1,70
Ningxia,Mainland China,3/9/20,75,0,71
Taiwan,Taiwan,3/9/20,45,1,15
Qinghai,Mainland China,3/9/20,18,0,18
Macau,Macau,3/9/20,10,0,10
Xizang,Mainland China,3/9/20,1,0,1
Saint Barthelemy,Saint Barthelemy,3/9/20,3,0,0
Faroe Islands,Faroe Islands,3/9/20,2,0,0
Gibraltar,Gibraltar,3/9/20,1,0,0
Italy,Italy,3/9/20,9172,463,724
South Korea,South Korea,3/9/20,7513,54,247
Iran,Iran,3/9/20,7161,237,2394
France,France,3/9/20,1412,30,12
Spain,Spain,3/9/20,1231,30,32
Germany,Germany,3/9/20,1224,2,16
Others,Japan (Diamond Princess),3/9/20,706,6,10
Japan,Japan,3/9/20,520,9,101
Switzerland,Switzerland,3/9/20,374,2,3
Netherlands,Netherlands,3/9/20,321,3,1
United Kingdom,United Kingdom,3/9/20,319,5,18
Sweden,Sweden,3/9/20,261,0,1
Belgium,Belgium,3/9/20,239,0,1
Norway,Norway,3/9/20,227,0,0
Singapore,Singapore,3/9/20,160,0,93
Austria,Austria,3/9/20,131,0,2
Malaysia,Malaysia,3/9/20,117,0,24
Bahrain,Bahrain,3/9/20,109,0,14
Australia,Australia,3/9/20,101,3,22
Canada,Canada,3/9/20,70,1,8
Greece,Greece,3/9/20,73,0,0
Iraq,Iraq,3/9/20,71,7,9
Kuwait,Kuwait,3/9/20,65,0,1
Iceland,Iceland,3/9/20,65,0,1
Egypt,Egypt,3/9/20,59,1,12
United Arab Emirates,United Arab Emirates,3/9/20,59,0,7
Thailand,Thailand,3/9/20,50,1,31
San Marino,San Marino,3/9/20,51,2,0
Israel,Israel,3/9/20,50,0,4
India,India,3/9/20,47,0,4
Lebanon,Lebanon,3/9/20,41,0,1
Czech Republic,Czech Republic,3/9/20,38,0,0
Finland,Finland,3/9/20,33,0,1
Denmark,Denmark,3/9/20,90,0,1
Portugal,Portugal,3/9/20,30,0,0
Vietnam,Vietnam,3/9/20,30,0,16
Slovenia,Slovenia,3/9/20,25,0,0
Palestine,Palestine,3/9/20,25,0,0
Brazil,Brazil,3/9/20,25,0,0
Ireland,Ireland,3/9/20,24,0,0
