name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/7/20,67803,3207,63762
Guangdong,Mainland China,4/7/20,1533,8,1401
Henan,Mainland China,4/7/20,1276,22,1251
Zhejiang,Mainland China,4/7/20,1265,1,1230
Hunan,Mainland China,4/7/20,1019,4,1014
Anhui,Mainland China,4/7/20,990,6,984
Jiangxi,Mainland China,4/7/20,937,1,934
Shandong,Mainland China,4/7/20,781,7,755
Jiangsu,Mainland China,4/7/20,651,0,632
Chongqing,Mainland China,4/7/20,579,6,570
Sichuan,Mainland China,4/7/20,560,3,541
Beijing,Mainland China,4/7/20,587,8,443
Heilongjiang,Mainland China,4/7/20,569,13,470
Shanghai,Mainland China,4/7/20,543,7,406
Hebei,Mainland China,4/7/20,327,6,310
Hong Kong,Hong Kong,4/7/20,935,4,216
Fujian,Mainland China,4/7/20,351,1,305
Guangxi,Mainland China,4/7/20,254,2,252
Shaanxi,Mainland China,4/7/20,256,3,245
Yunnan,Mainland China,4/7/20,184,2,172
Taiwan,Taiwan,4/7/20,376,5,57
Hainan,Mainland China,4/7/20,168,6,162
Guizhou,Mainland China,4/7/20,146,2,144
Tianjin,Mainland China,4/7/20,180,3,140
Gansu,Mainland China,4/7/20,139,2,132
Shanxi,Mainland China,4/7/20,138,0,133
Liaoning,Mainland China,4/7/20,144,2,130
Jilin,Mainland China,4/7/20,98,1,92
Xinjiang Uygur,Mainland China,4/7/20,76,3,73
Nei Mongol,Mainland China,4/7/20,124,1,74
Ningxia,Mainland China,4/7/20,75,0,75
Macau,Macau,4/7/20,44,0,10
Qinghai,Mainland China,4/7/20,18,0,18
Xizang,Mainland China,4/7/20,1,0,1
Sao Tome and Principe,Sao Tome and Principe,4/7/20,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,4/7/20,1,0,0
South Sudan,South Sudan,4/7/20,2,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),4/7/20,2,0,0
Malawi,Malawi,4/7/20,8,1,0
Burundi,Burundi,4/7/20,3,0,0
Sierra Leone,Sierra Leone,4/7/20,6,0,0
Botswana,Botswana,4/7/20,6,1,0
Anguilla,Anguilla,4/7/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/7/20,6,0,1
Bermuda,Bermuda,4/7/20,39,2,17
Faroe Islands,Faroe Islands,4/7/20,184,0,129
Gibraltar,Gibraltar,4/7/20,113,0,60
Isle of Man,Isle of Man,4/7/20,150,1,73
Saint Martin,Saint Martin,4/7/20,32,2,7
Montserrat,Montserrat,4/7/20,9,0,0
Mayotte,Mayotte,4/7/20,171,2,22
New Caledonia,New Caledonia,4/7/20,18,0,1
Sint Maarten,Sint Maarten,4/7/20,25,4,6
Turks and Caicos Islands,Turks and Caicos Islands,4/7/20,8,1,0
Republic of the Congo,Republic of the Congo,4/7/20,45,5,2
Angola,Angola,4/7/20,17,2,2
Benin,Benin,4/7/20,26,1,5
Bahamas,Bahamas,4/7/20,33,5,5
Belize,Belize,4/7/20,7,1,0
Barbados,Barbados,4/7/20,63,3,6
Central African Republic,Central African Republic,4/7/20,8,0,0
Cabo Verde,Cabo Verde,4/7/20,7,1,0
Djibouti,Djibouti,4/7/20,90,0,9
Dominica,Dominica,4/7/20,15,0,1
Eritrea,Eritrea,4/7/20,31,0,0
Fiji,Fiji,4/7/20,15,0,0
Gambia,Gambia,4/7/20,4,1,0
Guinea-Bissau,Guinea-Bissau,4/7/20,33,0,0
Equatorial Guinea,Equatorial Guinea,4/7/20,16,0,1
Grenada,Grenada,4/7/20,12,0,0
Haiti,Haiti,4/7/20,25,1,0
Kyrgyzstan,Kyrgyzstan,4/7/20,228,4,33
Saint Kitts and Nevis,Saint Kitts and Nevis,4/7/20,11,0,0
Laos,Laos,4/7/20,14,0,0
Liberia,Liberia,4/7/20,14,3,3
Libya,Libya,4/7/20,20,1,1
Madagascar,Madagascar,4/7/20,88,0,7
Mali,Mali,4/7/20,56,5,12
Montenegro,Montenegro,4/7/20,241,2,4
Mozambique,Mozambique,4/7/20,10,0,0
Mauritius,Mauritius,4/7/20,268,7,8
Niger,Niger,4/7/20,278,11,26
Nicaragua,Nicaragua,4/7/20,6,1,0
Papua New Guinea,Papua New Guinea,4/7/20,2,0,0
El Salvador,El Salvador,4/7/20,78,4,5
Somalia,Somalia,4/7/20,8,0,1
Kosovo,Kosovo,4/7/20,170,4,24
Syria,Syria,4/7/20,19,2,2
Chad,Chad,4/7/20,10,0,2
Timor-Leste,Timor-Leste,4/7/20,1,0,0
Tanzania,Tanzania,4/7/20,24,1,3
Uganda,Uganda,4/7/20,52,0,0
Zambia,Zambia,4/7/20,39,1,0
Zimbabwe,Zimbabwe,4/7/20,11,2,0
Italy,Italy,4/7/20,135586,17127,24392
Spain,Spain,4/7/20,141942,14045,43208
Iran,Iran,4/7/20,62589,3872,24236
France,France,4/7/20,109069,10328,19337
South Korea,South Korea,4/7/20,10331,192,6694
Switzerland,Switzerland,4/7/20,22253,821,8704
United Kingdom,United Kingdom,4/7/20,55242,6159,135
Netherlands,Netherlands,4/7/20,19580,2101,6
Austria,Austria,4/7/20,12639,243,4046
Belgium,Belgium,4/7/20,22194,2035,4157
Norway,Norway,4/7/20,6086,89,32
Portugal,Portugal,4/7/20,12442,345,184
Sweden,Sweden,4/7/20,7693,591,205
Australia,Australia,4/7/20,5895,45,1080
Denmark,Denmark,4/7/20,5071,203,1491
Malaysia,Malaysia,4/7/20,3963,63,1321
Israel,Israel,4/7/20,9248,65,770
Turkey,Turkey,4/7/20,34109,725,1582
Czech Republic,Czech Republic,4/7/20,5017,88,172
Japan,Japan,4/7/20,4257,93,622
Ireland,Ireland,4/7/20,5709,210,25
Pakistan,Pakistan,4/7/20,4035,57,429
Luxembourg,Luxembourg,4/7/20,2970,44,500
Ecuador,Ecuador,4/7/20,3995,220,140
Thailand,Thailand,4/7/20,2258,27,824
Finland,Finland,4/7/20,2308,34,300
Others,Japan (Diamond Princess),4/7/20,706,6,10
Poland,Poland,4/7/20,4848,129,191
Iceland,Iceland,4/7/20,1586,6,559
Indonesia,Indonesia,4/7/20,2738,221,204
Romania,Romania,4/7/20,4417,197,460
Saudi Arabia,Saudi Arabia,4/7/20,2795,41,615
Singapore,Singapore,4/7/20,1481,6,377
Qatar,Qatar,4/7/20,2057,6,150
Philippines,Philippines,4/7/20,3764,177,84
Slovenia,Slovenia,4/7/20,1059,30,102
Russia,Russia,4/7/20,7497,58,494
South Africa,South Africa,4/7/20,1749,13,95
Estonia,Estonia,4/7/20,1149,21,69
Bahrain,Bahrain,4/7/20,811,4,458
Egypt,Egypt,4/7/20,1450,94,276
Mexico,Mexico,4/7/20,2439,125,633
Croatia,Croatia,4/7/20,1282,18,167
Panama,Panama,4/7/20,2100,55,14
Lebanon,Lebanon,4/7/20,548,19,60
Iraq,Iraq,4/7/20,1122,65,373
Serbia,Serbia,4/7/20,2447,61,0
Dominican Republic,Dominican Republic,4/7/20,1956,98,33
Algeria,Algeria,4/7/20,1468,193,113
Armenia,Armenia,4/7/20,853,8,87
Kuwait,Kuwait,4/7/20,743,1,105
Bulgaria,Bulgaria,4/7/20,577,23,42
Slovakia,Slovakia,4/7/20,581,2,13
San Marino,San Marino,4/7/20,279,34,40
United Arab Emirates,United Arab Emirates,4/7/20,2359,12,186
Latvia,Latvia,4/7/20,493,0,31
Uruguay,Uruguay,4/7/20,424,7,150
Hungary,Hungary,4/7/20,817,47,71
Lithuania,Lithuania,4/7/20,880,15,8
Costa Rica,Costa Rica,4/7/20,483,2,24
North Macedonia,North Macedonia,4/7/20,599,26,30
Vietnam,Vietnam,4/7/20,251,0,123
Andorra,Andorra,4/7/20,545,22,39
Morocco,Morocco,4/7/20,1184,90,93
Jordan,Jordan,4/7/20,353,6,138
Cyprus,Cyprus,4/7/20,426,11,28
Moldova,Moldova,4/7/20,1056,22,40
Bosnia and Herzegovina,Bosnia and Herzegovina,4/7/20,764,33,68
Malta,Malta,4/7/20,293,0,5
Albania,Albania,4/7/20,383,21,131
Brunei,Brunei,4/7/20,135,1,66
Cambodia,Cambodia,4/7/20,115,0,58
Sri Lanka,Sri Lanka,4/7/20,185,6,42
Belarus,Belarus,4/7/20,861,13,54
Tunisia,Tunisia,4/7/20,623,23,25
Burkina Faso,Burkina Faso,4/7/20,384,19,127
Venezuela,Venezuela,4/7/20,166,7,65
New Zealand,New Zealand,4/7/20,1160,1,241
Azerbaijan,Azerbaijan,4/7/20,717,8,44
Kazakhstan,Kazakhstan,4/7/20,697,6,51
Senegal,Senegal,4/7/20,237,2,105
Guadeloupe,Guadeloupe,4/7/20,139,7,31
Oman,Oman,4/7/20,371,2,67
Georgia (country),Georgia,4/7/20,196,3,46
Trinidad and Tobago,Trinidad and Tobago,4/7/20,107,8,1
Ukraine,Ukraine,4/7/20,1462,45,28
Reunion,Reunion,4/7/20,358,0,40
Uzbekistan,Uzbekistan,4/7/20,520,2,30
