name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2/21/20,63454,2250,13557
Guangdong,Mainland China,2/21/20,1339,5,720
Henan,Mainland China,2/21/20,1270,19,802
Zhejiang,Mainland China,2/21/20,1205,1,694
Hunan,Mainland China,2/21/20,1013,4,670
Anhui,Mainland China,2/21/20,989,6,620
Jiangxi,Mainland China,2/21/20,934,1,544
Shandong,Mainland China,2/21/20,750,4,293
Jiangsu,Mainland China,2/21/20,631,0,387
Chongqing,Mainland China,2/21/20,572,6,316
Sichuan,Mainland China,2/21/20,526,3,242
Heilongjiang,Mainland China,2/21/20,479,12,183
Beijing,Mainland China,2/21/20,399,4,178
Shanghai,Mainland China,2/21/20,334,3,227
Hebei,Mainland China,2/21/20,309,6,184
Fujian,Mainland China,2/21/20,293,1,150
Guangxi,Mainland China,2/21/20,249,2,99
Shaanxi,Mainland China,2/21/20,245,1,140
Yunnan,Mainland China,2/21/20,174,2,96
Hainan,Mainland China,2/21/20,168,4,96
Guizhou,Mainland China,2/21/20,146,2,90
Tianjin,Mainland China,2/21/20,135,3,64
Shanxi,Mainland China,2/21/20,132,0,78
Liaoning,Mainland China,2/21/20,121,1,66
Gansu,Mainland China,2/21/20,91,2,76
Jilin,Mainland China,2/21/20,91,1,46
Xinjiang Uygur,Mainland China,2/21/20,76,2,24
Nei Mongol,Mainland China,2/21/20,75,0,22
Ningxia,Mainland China,2/21/20,71,0,48
Hong Kong,Hong Kong,2/21/20,68,2,6
Taiwan,Taiwan,2/21/20,26,1,2
Qinghai,Mainland China,2/21/20,18,0,18
Macau,Macau,2/21/20,10,0,6
Xizang,Mainland China,2/21/20,1,0,1
Others,Japan (Diamond Princess),2/21/20,634,2,0
Japan,Japan,2/21/20,105,1,22
South Korea,South Korea,2/21/20,346,2,12
Singapore,Singapore,2/21/20,85,0,37
Thailand,Thailand,2/21/20,35,0,17
Malaysia,Malaysia,2/21/20,22,0,15
Italy,Italy,2/21/20,20,1,0
Iran,Iran,2/21/20,18,4,0
Australia,Australia,2/21/20,17,0,8
Vietnam,Vietnam,2/21/20,16,0,15
Germany,Germany,2/21/20,16,0,7
France,France,2/21/20,12,1,4
United Kingdom,United Kingdom,2/21/20,9,0,8
United Arab Emirates,United Arab Emirates,2/21/20,11,0,4
Canada,Canada,2/21/20,8,0,3
India,India,2/21/20,3,0,3
Philippines,Philippines,2/21/20,3,1,1
Russia,Russia,2/21/20,2,0,2
Spain,Spain,2/21/20,2,0,0
Belgium,Belgium,2/21/20,1,0,1
Cambodia,Cambodia,2/21/20,1,0,1
Finland,Finland,2/21/20,1,0,1
Nepal,Nepal,2/21/20,1,0,1
Sri Lanka,Sri Lanka,2/21/20,1,0,1
Sweden,Sweden,2/21/20,1,0,0
Egypt,Egypt,2/21/20,1,0,0
Israel,Israel,2/21/20,1,0,0
Lebanon,Lebanon,2/21/20,1,0,0
Unknown location US,USA (all are repatriated cases),2/21/20,18,0,0
California,USA,2/21/20,10,0,2
Illinois,USA,2/21/20,2,0,2
Arizona,USA,2/21/20,1,0,0
Massachusetts,USA,2/21/20,1,0,0
Washington,USA,2/21/20,1,0,1
Wisconsin,USA,2/21/20,1,0,0
