name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/17/20,68128,4512,63494
Guangdong,Mainland China,4/17/20,1577,8,1475
Henan,Mainland China,4/17/20,1276,22,1254
Zhejiang,Mainland China,4/17/20,1268,1,1246
Hunan,Mainland China,4/17/20,1019,4,1014
Anhui,Mainland China,4/17/20,991,6,984
Jiangxi,Mainland China,4/17/20,937,1,936
Shandong,Mainland China,4/17/20,787,7,761
Jiangsu,Mainland China,4/17/20,653,0,643
Chongqing,Mainland China,4/17/20,579,6,570
Sichuan,Mainland China,4/17/20,560,3,552
Beijing,Mainland China,4/17/20,593,8,509
Heilongjiang,Mainland China,4/17/20,872,13,471
Shanghai,Mainland China,4/17/20,628,7,512
Hebei,Mainland China,4/17/20,328,6,316
Hong Kong,Hong Kong,4/17/20,1021,4,533
Fujian,Mainland China,4/17/20,354,1,334
Guangxi,Mainland China,4/17/20,254,2,252
Shaanxi,Mainland China,4/17/20,256,3,252
Yunnan,Mainland China,4/17/20,184,2,177
Taiwan,Taiwan,4/17/20,395,6,166
Hainan,Mainland China,4/17/20,168,6,162
Guizhou,Mainland China,4/17/20,146,2,144
Tianjin,Mainland China,4/17/20,189,3,173
Gansu,Mainland China,4/17/20,139,2,137
Shanxi,Mainland China,4/17/20,197,0,135
Liaoning,Mainland China,4/17/20,146,2,140
Jilin,Mainland China,4/17/20,102,1,97
Xinjiang Uygur,Mainland China,4/17/20,76,3,73
Nei Mongol,Mainland China,4/17/20,193,1,103
Ningxia,Mainland China,4/17/20,75,0,75
Macau,Macau,4/17/20,45,0,16
Qinghai,Mainland China,4/17/20,18,0,18
Xizang,Mainland China,4/17/20,1,0,1
Yemen,Yemen,4/17/20,1,0,0
Sao Tome and Principe,Sao Tome and Principe,4/17/20,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,4/17/20,1,0,0
South Sudan,South Sudan,4/17/20,4,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),4/17/20,2,0,0
Malawi,Malawi,4/17/20,17,2,0
Burundi,Burundi,4/17/20,5,0,0
Sierra Leone,Sierra Leone,4/17/20,26,0,0
Botswana,Botswana,4/17/20,15,1,0
Anguilla,Anguilla,4/17/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/17/20,6,0,1
Bermuda,Bermuda,4/17/20,83,5,35
Faroe Islands,Faroe Islands,4/17/20,184,0,171
Gibraltar,Gibraltar,4/17/20,132,0,105
Isle of Man,Isle of Man,4/17/20,291,4,169
Saint Martin,Saint Martin,4/17/20,35,2,13
Montserrat,Montserrat,4/17/20,11,0,1
Mayotte,Mayotte,4/17/20,245,4,117
New Caledonia,New Caledonia,4/17/20,18,0,1
Sint Maarten,Sint Maarten,4/17/20,57,9,12
Turks and Caicos Islands,Turks and Caicos Islands,4/17/20,11,1,0
Republic of the Congo,Republic of the Congo,4/17/20,143,6,11
Angola,Angola,4/17/20,19,2,2
Benin,Benin,4/17/20,35,1,5
Bahamas,Bahamas,4/17/20,54,9,6
Belize,Belize,4/17/20,18,2,0
Barbados,Barbados,4/17/20,75,5,15
Central African Republic,Central African Republic,4/17/20,12,0,4
Cabo Verde,Cabo Verde,4/17/20,56,1,1
Djibouti,Djibouti,4/17/20,732,2,76
Dominica,Dominica,4/17/20,16,0,8
Eritrea,Eritrea,4/17/20,35,0,0
Fiji,Fiji,4/17/20,17,0,0
Gambia,Gambia,4/17/20,9,1,2
Guinea-Bissau,Guinea-Bissau,4/17/20,43,0,0
Equatorial Guinea,Equatorial Guinea,4/17/20,79,0,4
Grenada,Grenada,4/17/20,14,0,0
Haiti,Haiti,4/17/20,43,3,0
Kyrgyzstan,Kyrgyzstan,4/17/20,489,5,114
Saint Kitts and Nevis,Saint Kitts and Nevis,4/17/20,14,0,0
Laos,Laos,4/17/20,19,0,0
Liberia,Liberia,4/17/20,76,7,7
Libya,Libya,4/17/20,49,1,11
Madagascar,Madagascar,4/17/20,117,0,33
Mali,Mali,4/17/20,171,13,34
Montenegro,Montenegro,4/17/20,303,5,55
Mozambique,Mozambique,4/17/20,34,0,2
Mauritius,Mauritius,4/17/20,324,9,42
Niger,Niger,4/17/20,627,18,110
Nicaragua,Nicaragua,4/17/20,9,1,0
Papua New Guinea,Papua New Guinea,4/17/20,7,0,0
El Salvador,El Salvador,4/17/20,177,7,38
Somalia,Somalia,4/17/20,116,6,2
Kosovo,Kosovo,4/17/20,480,12,84
Syria,Syria,4/17/20,38,2,5
Chad,Chad,4/17/20,27,0,5
Timor-Leste,Timor-Leste,4/17/20,18,0,1
Tanzania,Tanzania,4/17/20,147,5,11
Uganda,Uganda,4/17/20,56,0,20
Zambia,Zambia,4/17/20,52,2,30
Zimbabwe,Zimbabwe,4/17/20,24,3,2
Iran,Iran,4/17/20,79494,4958,54064
France,France,4/17/20,147969,18681,34420
Switzerland,Switzerland,4/17/20,27078,1327,16400
United Kingdom,United Kingdom,4/17/20,109769,14607,375
Netherlands,Netherlands,4/17/20,30449,3459,6
Norway,Norway,4/17/20,6937,161,32
Portugal,Portugal,4/17/20,19022,657,519
Sweden,Sweden,4/17/20,13216,1400,550
Australia,Australia,4/17/20,6522,65,3808
Denmark,Denmark,4/17/20,7073,336,3389
Malaysia,Malaysia,4/17/20,5251,86,2967
Israel,Israel,4/17/20,12982,151,3126
Turkey,Turkey,4/17/20,78546,1769,8631
Czech Republic,Czech Republic,4/17/20,6549,173,1174
Japan,Japan,4/17/20,9787,190,935
Ireland,Ireland,4/17/20,13980,530,77
Pakistan,Pakistan,4/17/20,7025,135,1765
Luxembourg,Luxembourg,4/17/20,3480,72,579
Ecuador,Ecuador,4/17/20,8450,421,838
Thailand,Thailand,4/17/20,2700,47,1689
Finland,Finland,4/17/20,3489,82,1700
Others,Japan (Diamond Princess),4/17/20,706,6,10
Poland,Poland,4/17/20,8379,332,866
Iceland,Iceland,4/17/20,1754,9,1224
Indonesia,Indonesia,4/17/20,5923,520,607
Romania,Romania,4/17/20,8067,411,1508
Saudi Arabia,Saudi Arabia,4/17/20,7142,87,1049
Singapore,Singapore,4/17/20,5050,11,708
Qatar,Qatar,4/17/20,4663,7,464
Philippines,Philippines,4/17/20,5878,387,487
Slovenia,Slovenia,4/17/20,1304,66,174
Russia,Russia,4/17/20,32008,273,2590
South Africa,South Africa,4/17/20,2783,50,903
Estonia,Estonia,4/17/20,1459,38,145
Bahrain,Bahrain,4/17/20,1740,7,725
Egypt,Egypt,4/17/20,2844,205,646
Mexico,Mexico,4/17/20,6297,486,2125
Croatia,Croatia,4/17/20,1814,36,600
Panama,Panama,4/17/20,4016,109,98
Lebanon,Lebanon,4/17/20,668,21,86
Iraq,Iraq,4/17/20,1482,81,906
Serbia,Serbia,4/17/20,5690,110,534
Dominican Republic,Dominican Republic,4/17/20,4126,200,268
Algeria,Algeria,4/17/20,2418,364,846
Armenia,Armenia,4/17/20,1201,19,402
Kuwait,Kuwait,4/17/20,1658,5,258
Bulgaria,Bulgaria,4/17/20,846,41,141
Slovakia,Slovakia,4/17/20,1049,9,175
San Marino,San Marino,4/17/20,435,39,57
United Arab Emirates,United Arab Emirates,4/17/20,6302,37,1188
Latvia,Latvia,4/17/20,682,5,88
Uruguay,Uruguay,4/17/20,502,9,286
Hungary,Hungary,4/17/20,1763,156,207
Lithuania,Lithuania,4/17/20,1149,33,210
Costa Rica,Costa Rica,4/17/20,649,4,88
North Macedonia,North Macedonia,4/17/20,1117,49,139
Vietnam,Vietnam,4/17/20,268,0,198
Andorra,Andorra,4/17/20,696,35,191
Morocco,Morocco,4/17/20,2564,135,281
Jordan,Jordan,4/17/20,407,7,265
Cyprus,Cyprus,4/17/20,750,12,77
Moldova,Moldova,4/17/20,2264,56,276
Bosnia and Herzegovina,Bosnia and Herzegovina,4/17/20,1214,46,320
Malta,Malta,4/17/20,422,3,91
Albania,Albania,4/17/20,539,26,283
Brunei,Brunei,4/17/20,136,1,112
Cambodia,Cambodia,4/17/20,122,0,98
Sri Lanka,Sri Lanka,4/17/20,244,7,77
Belarus,Belarus,4/17/20,4779,42,342
Tunisia,Tunisia,4/17/20,864,37,43
Burkina Faso,Burkina Faso,4/17/20,557,35,294
Venezuela,Venezuela,4/17/20,204,9,111
New Zealand,New Zealand,4/17/20,1409,11,816
Azerbaijan,Azerbaijan,4/17/20,1340,15,528
Kazakhstan,Kazakhstan,4/17/20,1546,17,347
Senegal,Senegal,4/17/20,342,2,198
Guadeloupe,Guadeloupe,4/17/20,145,8,67
Oman,Oman,4/17/20,1069,6,176
Georgia (country),Georgia,4/17/20,370,3,79
Trinidad and Tobago,Trinidad and Tobago,4/17/20,114,8,20
Ukraine,Ukraine,4/17/20,4662,125,246
Reunion,Reunion,4/17/20,402,0,237
Uzbekistan,Uzbekistan,4/17/20,1405,4,156
Cameroon,Cameroon,4/17/20,996,22,164
Martinique,Martinique,4/17/20,158,8,73
Liechtenstein,Liechtenstein,4/17/20,79,1,55
Afghanistan,Afghanistan,4/17/20,906,30,99
Palestine,Palestine,4/17/20,307,2,69
Democratic Republic of the Congo,Democratic Republic of the Congo,4/17/20,287,23,25
Bangladesh,Bangladesh,4/17/20,1838,75,58
Nigeria,Nigeria,4/17/20,493,17,159
Honduras,Honduras,4/17/20,442,41,10
Bolivia,Bolivia,4/17/20,465,31,26
Paraguay,Paraguay,4/17/20,199,8,30
Cuba,Cuba,4/17/20,923,31,192
Ghana,Ghana,4/17/20,641,8,83
French Guiana,French Guiana,4/17/20,96,0,61
Rwanda,Rwanda,4/17/20,143,0,65
Guatemala,Guatemala,4/17/20,214,7,21
Jamaica,Jamaica,4/17/20,143,5,25
Togo,Togo,4/17/20,83,5,48
Kenya,Kenya,4/17/20,246,11,53
Cote d'Ivoire,Cote d'Ivoire,4/17/20,688,6,193
Maldives,Maldives,4/17/20,29,0,16
Monaco,Monaco,4/17/20,94,3,20
Ethiopia,Ethiopia,4/17/20,96,3,15
Mongolia,Mongolia,4/17/20,31,0,5
Guyana,Guyana,4/17/20,63,6,9
Seychelles,Seychelles,4/17/20,11,0,0
Suriname,Suriname,4/17/20,10,0,0
Gabon,Gabon,4/17/20,108,1,7
French Polynesia,French Polynesia,4/17/20,55,0,0
Namibia,Namibia,4/17/20,16,0,4
Bhutan,Bhutan,4/17/20,5,0,2
Saint Lucia,Saint Lucia,4/17/20,15,0,1
Sudan,Sudan,4/17/20,33,6,4
Nepal,Nepal,4/17/20,30,0,2
Guinea,Guinea,4/17/20,477,3,59
Aruba,Aruba,4/17/20,96,2,43
Jersey,Jersey,4/17/20,2,0,0
Mauritania,Mauritania,4/17/20,7,1,2
Antigua and Barbuda,Antigua and Barbuda,4/17/20,23,2,0
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,4/17/20,12,0,1
Curacao,Curacao,4/17/20,14,1,10
Greenland,Greenland,4/17/20,11,0,3
Guernsey,Guernsey,4/17/20,1,0,0
Vatican City,Vatican City,4/17/20,8,0,2
Cayman Islands,Cayman Islands,4/17/20,61,1,7
India,India,4/17/20,14352,486,2041
Canada,Canada,4/17/20,31884,1309,10560
Chile,Chile,4/17/20,9252,116,3621
Italy,Italy,4/17/20,172434,22745,42727
South Korea,South Korea,4/17/20,10635,230,7829
Peru,Peru,4/17/20,13489,300,6541
Spain,Spain,4/17/20,190839,20002,74797
Austria,Austria,4/17/20,14595,431,9704
Belgium,Belgium,4/17/20,36138,5163,7961
Greece,Greece,4/17/20,2224,108,269
Argentina,Argentina,4/17/20,2758,129,666
Brazil,Brazil,4/17/20,33682,2141,14026
Colombia,Colombia,4/17/20,3439,153,634
Germany,Germany,4/17/20,141522,4399,83114
New York,USA,4/17/20,235395,17131,28227
New Jersey,USA,4/17/20,78467,3840,470
Massachusetts,USA,4/17/20,34402,1404,729
Pennsylvania,USA,4/17/20,30031,921,340
Michigan,USA,4/17/20,30023,2227,502
California,USA,4/17/20,29425,1057,2560
Illinois,USA,4/17/20,27577,1132,465
Florida,USA,4/17/20,24759,726,174
Louisiana,USA,4/17/20,23118,1213,0
Texas,USA,4/17/20,18078,459,4202
Georgia,USA,4/17/20,17432,668,340
Connecticut,USA,4/17/20,16809,1036,63
Washington,USA,4/17/20,11707,610,1757
Maryland,USA,4/17/20,11572,493,736
Indiana,USA,4/17/20,10154,519,150
Ohio,USA,4/17/20,9107,418,448
Colorado ,USA,4/17/20,9047,391,510
Virginia,USA,4/17/20,7491,231,721
Tennessee,USA,4/17/20,6589,142,3018
North Carolina,USA,4/17/20,6198,181,997
Missouri,USA,4/17/20,5446,189,502
US Military,USA,4/17/20,4849,19,1059
Alabama,USA,4/17/20,4572,151,0
Arizona,USA,4/17/20,4511,169,6
Rhode Island,USA,4/17/20,4177,118,0
South Carolina,USA,4/17/20,4086,116,0
Wisconsin,USA,4/17/20,4053,206,135
Mississippi,USA,4/17/20,3793,140,0
Nevada,USA,4/17/20,3524,142,1664
Utah,USA,4/17/20,2810,23,220
Kentucky,USA,4/17/20,2522,137,956
District of Columbia,USA,4/17/20,2476,86,573
Oklahoma,USA,4/17/20,2465,136,1060
Iowa,USA,4/17/20,2333,64,1007
Delaware,USA,4/17/20,2323,61,378
Minnesota,USA,4/17/20,2070,111,1066
Oregon,USA,4/17/20,1785,70,42
Kansas,USA,4/17/20,1742,84,421
New Mexico,USA,4/17/20,1711,51,382
Arkansas,USA,4/17/20,1695,37,548
Idaho,USA,4/17/20,1655,41,390
South Dakota,USA,4/17/20,1411,7,457
New Hampshire,USA,4/17/20,1287,37,468
Nebraska,USA,4/17/20,1138,24,0
Puerto Rico,USA,4/17/20,1068,58,0
Navajo Nation,USA,4/17/20,1042,41,0
Maine,USA,4/17/20,827,29,352
Vermont,USA,4/17/20,779,35,0
West Virginia,USA,4/17/20,776,16,223
Federal Bureau of Prisons,USA,4/17/20,761,18,138
Hawaii,USA,4/17/20,553,9,374
North Dakota,USA,4/17/20,439,9,172
Montana,USA,4/17/20,422,10,233
Alaska,USA,4/17/20,309,9,110
Wyoming,USA,4/17/20,305,2,187
Guam,USA,4/17/20,136,5,97
Grand Princess,USA,4/17/20,103,3,0
United States Virgin Islands,USA,4/17/20,51,2,43
Diamond Princess,USA,4/17/20,49,0,0
Northern Mariana Islands,USA,4/17/20,13,2,0
Wuhan Evacuee,USA,4/17/20,4,0,0
