name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2/26/20,65596,2641,23200
Guangdong,Mainland China,2/26/20,1347,7,873
Henan,Mainland China,2/26/20,1272,20,1062
Zhejiang,Mainland China,2/26/20,1205,1,881
Hunan,Mainland China,2/26/20,1017,4,793
Anhui,Mainland China,2/26/20,989,6,815
Jiangxi,Mainland China,2/26/20,934,1,754
Shandong,Mainland China,2/26/20,756,6,381
Jiangsu,Mainland China,2/26/20,631,0,494
Chongqing,Mainland China,2/26/20,576,6,384
Sichuan,Mainland China,2/26/20,534,3,310
Heilongjiang,Mainland China,2/26/20,480,13,262
Beijing,Mainland China,2/26/20,400,4,235
Shanghai,Mainland China,2/26/20,337,3,272
Hebei,Mainland China,2/26/20,317,6,261
Fujian,Mainland China,2/26/20,296,1,225
Guangxi,Mainland China,2/26/20,252,2,159
Shaanxi,Mainland China,2/26/20,245,1,194
Yunnan,Mainland China,2/26/20,174,2,144
Hainan,Mainland China,2/26/20,168,5,129
Guizhou,Mainland China,2/26/20,146,2,112
Tianjin,Mainland China,2/26/20,135,3,96
Shanxi,Mainland China,2/26/20,133,0,104
Liaoning,Mainland China,2/26/20,121,1,92
Jilin,Mainland China,2/26/20,93,1,65
Hong Kong,Hong Kong,2/26/20,91,2,24
Gansu,Mainland China,2/26/20,91,2,81
Xinjiang Uygur,Mainland China,2/26/20,76,2,34
Nei Mongol,Mainland China,2/26/20,75,0,38
Ningxia,Mainland China,2/26/20,72,0,65
Taiwan,Taiwan,2/26/20,32,1,5
Qinghai,Mainland China,2/26/20,18,0,18
Macau,Macau,2/26/20,10,0,7
Xizang,Mainland China,2/26/20,1,0,1
South Korea,South Korea,2/26/20,1595,13,24
Others,Japan (Diamond Princess),2/26/20,705,4,0
Japan,Japan,2/26/20,189,3,22
Italy,Italy,2/26/20,470,12,3
Iran,Iran,2/26/20,139,19,0
Singapore,Singapore,2/26/20,93,0,62
Thailand,Thailand,2/26/20,40,0,22
Bahrain,Bahrain,2/26/20,33,0,0
Germany,Germany,2/26/20,26,0,14
Kuwait,Kuwait,2/26/20,26,0,0
Australia,Australia,2/26/20,23,0,15
Malaysia,Malaysia,2/26/20,22,0,15
France,France,2/26/20,18,2,11
Vietnam,Vietnam,2/26/20,16,0,16
United Kingdom,United Kingdom,2/26/20,13,0,8
United Arab Emirates,United Arab Emirates,2/26/20,13,0,4
Spain,Spain,2/26/20,13,0,2
Canada,Canada,2/26/20,12,0,4
Israel,Israel,2/26/20,6,0,0
Iraq,Iraq,2/26/20,5,0,0
Oman,Oman,2/26/20,4,0,0
India,India,2/26/20,3,0,3
Philippines,Philippines,2/26/20,3,1,1
Croatia,Croatia,2/26/20,3,0,0
Russia,Russia,2/26/20,2,0,2
Finland,Finland,2/26/20,2,0,1
Sweden,Sweden,2/26/20,2,0,0
Lebanon,Lebanon,2/26/20,2,0,0
Austria,Austria,2/26/20,2,0,0
Pakistan,Pakistan,2/26/20,2,0,0
Belgium,Belgium,2/26/20,1,0,1
Cambodia,Cambodia,2/26/20,1,0,1
Nepal,Nepal,2/26/20,1,0,1
Sri Lanka,Sri Lanka,2/26/20,1,0,1
Egypt,Egypt,2/26/20,1,0,0
Afghanistan,Afghanistan,2/26/20,1,0,0
Switzerland,Switzerland,2/26/20,1,0,0
Algeria,Algeria,2/26/20,1,0,0
Greece,Greece,2/26/20,1,0,0
Brazil,Brazil,2/26/20,1,0,0
North Macedonia,North Macedonia,2/26/20,1,0,0
Norway,Norway,2/26/20,1,0,0
Romania,Romania,2/26/20,1,0,0
Georgia (country),Georgia,2/26/20,1,0,0
Unknown location US,USA (all are repatriated cases),2/26/20,42,0,0
California,USA,2/26/20,11,0,2
Illinois,USA,2/26/20,2,0,2
Arizona,USA,2/26/20,1,0,1
Massachusetts,USA,2/26/20,1,0,0
Washington,USA,2/26/20,1,0,1
Wisconsin,USA,2/26/20,1,0,0
