name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/22/20,67800,3153,59879
Guangdong,Mainland China,3/22/20,1413,8,1332
Henan,Mainland China,3/22/20,1274,22,1250
Zhejiang,Mainland China,3/22/20,1238,1,1221
Hunan,Mainland China,3/22/20,1018,4,1014
Anhui,Mainland China,3/22/20,990,6,984
Jiangxi,Mainland China,3/22/20,936,1,934
Shandong,Mainland China,3/22/20,767,7,751
Jiangsu,Mainland China,3/22/20,633,0,631
Chongqing,Mainland China,3/22/20,577,6,570
Sichuan,Mainland China,3/22/20,543,3,536
Beijing,Mainland China,3/22/20,522,8,400
Heilongjiang,Mainland China,3/22/20,484,13,465
Shanghai,Mainland China,3/22/20,404,4,328
Hebei,Mainland China,3/22/20,319,6,310
Hong Kong,Hong Kong,3/22/20,317,4,100
Fujian,Mainland China,3/22/20,313,1,295
Guangxi,Mainland China,3/22/20,254,2,250
Shaanxi,Mainland China,3/22/20,248,3,239
Yunnan,Mainland China,3/22/20,176,2,172
Taiwan,Taiwan,3/22/20,169,2,28
Hainan,Mainland China,3/22/20,168,6,161
Guizhou,Mainland China,3/22/20,146,2,144
Tianjin,Mainland China,3/22/20,137,3,133
Gansu,Mainland China,3/22/20,136,2,114
Shanxi,Mainland China,3/22/20,133,0,133
Liaoning,Mainland China,3/22/20,127,2,124
Jilin,Mainland China,3/22/20,93,1,92
Xinjiang Uygur,Mainland China,3/22/20,76,3,73
Nei Mongol,Mainland China,3/22/20,75,1,74
Ningxia,Mainland China,3/22/20,75,0,75
Macau,Macau,3/22/20,21,0,10
Qinghai,Mainland China,3/22/20,18,0,18
Xizang,Mainland China,3/22/20,1,0,1
Angola,Angola,3/22/20,2,0,0
Benin,Benin,3/22/20,2,0,0
Bahamas,Bahamas,3/22/20,4,0,0
Barbados,Barbados,3/22/20,14,0,0
Central African Republic,Central African Republic,3/22/20,3,0,0
Republic of the Congo,Republic of the Congo,3/22/20,3,0,0
Cabo Verde,Cabo Verde,3/22/20,3,0,0
Djibouti,Djibouti,3/22/20,1,0,0
Dominica,Dominica,3/22/20,1,0,0
Eritrea,Eritrea,3/22/20,1,0,0
Fiji,Fiji,3/22/20,2,0,0
Gambia,Gambia,3/22/20,1,0,0
Equatorial Guinea,Equatorial Guinea,3/22/20,6,0,0
Grenada,Grenada,3/22/20,1,0,0
Haiti,Haiti,3/22/20,2,0,0
Kyrgyzstan,Kyrgyzstan,3/22/20,14,0,0
Liberia,Liberia,3/22/20,3,0,0
Madagascar,Madagascar,3/22/20,3,0,0
Montenegro,Montenegro,3/22/20,21,0,0
Mozambique,Mozambique,3/22/20,1,0,0
Mauritius,Mauritius,3/22/20,18,1,0
Mayotte,Mayotte,3/22/20,11,0,0
Niger,Niger,3/22/20,2,0,0
Nicaragua,Nicaragua,3/22/20,2,0,0
Papua New Guinea,Papua New Guinea,3/22/20,1,0,0
El Salvador,El Salvador,3/22/20,3,0,0
Somalia,Somalia,3/22/20,1,0,0
Kosovo,Kosovo,3/22/20,2,0,0
Syria,Syria,3/22/20,1,0,0
