name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/2/20,67802,3193,63326
Guangdong,Mainland China,4/2/20,1507,8,1365
Henan,Mainland China,4/2/20,1276,22,1251
Zhejiang,Mainland China,4/2/20,1258,1,1228
Hunan,Mainland China,4/2/20,1019,4,1014
Anhui,Mainland China,4/2/20,990,6,984
Jiangxi,Mainland China,4/2/20,937,1,934
Shandong,Mainland China,4/2/20,775,7,753
Jiangsu,Mainland China,4/2/20,647,0,631
Chongqing,Mainland China,4/2/20,579,6,570
Sichuan,Mainland China,4/2/20,554,3,537
Beijing,Mainland China,4/2/20,582,8,424
Heilongjiang,Mainland China,4/2/20,488,13,469
Shanghai,Mainland China,4/2/20,522,6,343
Hebei,Mainland China,4/2/20,325,6,310
Hong Kong,Hong Kong,4/2/20,802,4,147
Fujian,Mainland China,4/2/20,345,1,297
Guangxi,Mainland China,4/2/20,254,2,252
Shaanxi,Mainland China,4/2/20,255,3,242
Yunnan,Mainland China,4/2/20,184,2,172
Taiwan,Taiwan,4/2/20,339,5,39
Hainan,Mainland China,4/2/20,168,6,162
Guizhou,Mainland China,4/2/20,146,2,144
Tianjin,Mainland China,4/2/20,176,3,135
Gansu,Mainland China,4/2/20,138,2,125
Shanxi,Mainland China,4/2/20,137,0,133
Liaoning,Mainland China,4/2/20,141,2,124
Jilin,Mainland China,4/2/20,98,1,92
Xinjiang Uygur,Mainland China,4/2/20,76,3,73
Nei Mongol,Mainland China,4/2/20,117,1,74
Ningxia,Mainland China,4/2/20,75,0,75
Macau,Macau,4/2/20,41,0,10
Qinghai,Mainland China,4/2/20,18,0,18
Xizang,Mainland China,4/2/20,1,0,1
Malawi,Malawi,4/2/20,3,0,0
Burundi,Burundi,4/2/20,3,0,0
Sierra Leone,Sierra Leone,4/2/20,2,0,0
Botswana,Botswana,4/2/20,4,1,0
Anguilla,Anguilla,4/2/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/2/20,6,0,1
Bermuda,Bermuda,4/2/20,35,0,11
Faroe Islands,Faroe Islands,4/2/20,177,0,81
Gibraltar,Gibraltar,4/2/20,88,0,46
Isle of Man,Isle of Man,4/2/20,95,1,0
Saint Martin,Saint Martin,4/2/20,22,1,2
Montserrat,Montserrat,4/2/20,5,0,0
Mayotte,Mayotte,4/2/20,116,1,10
New Caledonia,New Caledonia,4/2/20,18,0,1
Sint Maarten,Sint Maarten,4/2/20,18,1,6
Turks and Caicos Islands,Turks and Caicos Islands,4/2/20,6,0,0
Republic of the Congo,Republic of the Congo,4/2/20,22,2,0
Angola,Angola,4/2/20,8,2,1
Benin,Benin,4/2/20,13,0,1
Bahamas,Bahamas,4/2/20,24,1,1
Belize,Belize,4/2/20,3,0,0
Barbados,Barbados,4/2/20,46,0,0
Central African Republic,Central African Republic,4/2/20,3,0,0
Cabo Verde,Cabo Verde,4/2/20,6,1,0
Djibouti,Djibouti,4/2/20,40,0,0
Dominica,Dominica,4/2/20,12,0,0
Eritrea,Eritrea,4/2/20,22,0,0
Fiji,Fiji,4/2/20,7,0,0
Gambia,Gambia,4/2/20,4,1,0
Guinea-Bissau,Guinea-Bissau,4/2/20,9,0,0
Equatorial Guinea,Equatorial Guinea,4/2/20,15,0,1
Grenada,Grenada,4/2/20,10,0,0
Haiti,Haiti,4/2/20,16,0,0
Kyrgyzstan,Kyrgyzstan,4/2/20,116,0,5
Saint Kitts and Nevis,Saint Kitts and Nevis,4/2/20,9,0,0
Laos,Laos,4/2/20,10,0,0
Liberia,Liberia,4/2/20,6,0,0
Libya,Libya,4/2/20,10,0,1
Madagascar,Madagascar,4/2/20,59,0,0
Mali,Mali,4/2/20,36,3,0
Montenegro,Montenegro,4/2/20,144,2,0
Mozambique,Mozambique,4/2/20,10,0,0
Mauritius,Mauritius,4/2/20,169,7,0
Niger,Niger,4/2/20,98,5,0
Nicaragua,Nicaragua,4/2/20,5,1,0
Papua New Guinea,Papua New Guinea,4/2/20,1,0,0
El Salvador,El Salvador,4/2/20,41,2,0
Somalia,Somalia,4/2/20,5,0,1
Kosovo,Kosovo,4/2/20,125,1,10
Syria,Syria,4/2/20,16,2,0
Chad,Chad,4/2/20,8,0,0
Timor-Leste,Timor-Leste,4/2/20,1,0,0
Tanzania,Tanzania,4/2/20,20,1,1
Uganda,Uganda,4/2/20,45,0,0
Zambia,Zambia,4/2/20,39,1,0
Zimbabwe,Zimbabwe,4/2/20,9,1,0
Italy,Italy,4/2/20,115242,13915,18278
Spain,Spain,4/2/20,112065,10348,26743
Iran,Iran,4/2/20,50468,3160,16711
France,France,4/2/20,59105,4503,12428
South Korea,South Korea,4/2/20,9976,169,5828
Switzerland,Switzerland,4/2/20,18827,536,4013
United Kingdom,United Kingdom,4/2/20,33718,2921,135
Netherlands,Netherlands,4/2/20,14697,1339,6
Austria,Austria,4/2/20,11129,158,1749
Belgium,Belgium,4/2/20,15348,1011,2495
Norway,Norway,4/2/20,5147,50,32
Portugal,Portugal,4/2/20,9034,209,68
Sweden,Sweden,4/2/20,5568,308,103
Australia,Australia,4/2/20,5116,24,520
Denmark,Denmark,4/2/20,3386,123,1089
Malaysia,Malaysia,4/2/20,3116,50,767
Israel,Israel,4/2/20,6857,34,338
Turkey,Turkey,4/2/20,18135,356,415
Czech Republic,Czech Republic,4/2/20,3858,44,67
Japan,Japan,4/2/20,2495,62,472
Ireland,Ireland,4/2/20,3849,98,5
Pakistan,Pakistan,4/2/20,2421,34,125
Luxembourg,Luxembourg,4/2/20,2487,30,80
Ecuador,Ecuador,4/2/20,3163,120,58
Thailand,Thailand,4/2/20,1875,15,505
Finland,Finland,4/2/20,1518,17,300
Others,Japan (Diamond Princess),4/2/20,706,6,10
Poland,Poland,4/2/20,2946,57,56
Iceland,Iceland,4/2/20,1319,2,270
Indonesia,Indonesia,4/2/20,1790,170,112
Romania,Romania,4/2/20,2738,94,267
Saudi Arabia,Saudi Arabia,4/2/20,1885,21,328
Singapore,Singapore,4/2/20,1049,4,266
Qatar,Qatar,4/2/20,949,3,72
Philippines,Philippines,4/2/20,2633,107,51
Slovenia,Slovenia,4/2/20,897,16,10
Russia,Russia,4/2/20,3548,30,235
South Africa,South Africa,4/2/20,1462,5,50
Estonia,Estonia,4/2/20,858,11,45
Bahrain,Bahrain,4/2/20,643,4,381
Egypt,Egypt,4/2/20,865,58,201
Mexico,Mexico,4/2/20,1378,37,35
Croatia,Croatia,4/2/20,1011,7,88
Panama,Panama,4/2/20,1475,37,9
Lebanon,Lebanon,4/2/20,494,16,43
Iraq,Iraq,4/2/20,772,54,202
Serbia,Serbia,4/2/20,1171,31,0
Dominican Republic,Dominican Republic,4/2/20,1380,60,16
Algeria,Algeria,4/2/20,986,63,61
Armenia,Armenia,4/2/20,663,4,33
Kuwait,Kuwait,4/2/20,342,0,81
Bulgaria,Bulgaria,4/2/20,457,10,25
Slovakia,Slovakia,4/2/20,363,0,7
San Marino,San Marino,4/2/20,245,30,21
United Arab Emirates,United Arab Emirates,4/2/20,1024,8,96
Latvia,Latvia,4/2/20,458,0,1
Uruguay,Uruguay,4/2/20,350,2,62
Hungary,Hungary,4/2/20,585,21,42
Lithuania,Lithuania,4/2/20,649,8,7
Costa Rica,Costa Rica,4/2/20,396,2,6
North Macedonia,North Macedonia,4/2/20,384,11,17
Vietnam,Vietnam,4/2/20,233,0,75
Andorra,Andorra,4/2/20,428,15,10
Morocco,Morocco,4/2/20,708,44,31
Jordan,Jordan,4/2/20,299,5,45
Cyprus,Cyprus,4/2/20,356,10,28
Moldova,Moldova,4/2/20,505,6,23
Bosnia and Herzegovina,Bosnia and Herzegovina,4/2/20,533,16,20
Malta,Malta,4/2/20,196,0,2
Albania,Albania,4/2/20,277,16,67
Brunei,Brunei,4/2/20,133,1,56
Cambodia,Cambodia,4/2/20,110,0,34
Sri Lanka,Sri Lanka,4/2/20,151,3,21
Belarus,Belarus,4/2/20,304,4,53
Tunisia,Tunisia,4/2/20,455,14,5
Burkina Faso,Burkina Faso,4/2/20,288,16,50
