name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2/11/20,33366,1068,2639
Guangdong,Mainland China,2/11/20,1219,1,241
Henan,Mainland China,2/11/20,1135,8,231
Zhejiang,Mainland China,2/11/20,1131,0,279
Hunan,Mainland China,2/11/20,946,2,263
Anhui,Mainland China,2/11/20,889,4,108
Jiangxi,Mainland China,2/11/20,844,1,152
Jiangsu,Mainland China,2/11/20,543,0,94
Chongqing,Mainland China,2/11/20,505,3,79
Shandong,Mainland China,2/11/20,497,1,80
Sichuan,Mainland China,2/11/20,436,1,85
Heilongjiang,Mainland China,2/11/20,378,8,28
Beijing,Mainland China,2/11/20,342,3,48
Shanghai,Mainland China,2/11/20,306,1,53
Fujian,Mainland China,2/11/20,272,0,46
Hebei,Mainland China,2/11/20,251,2,48
Guangxi,Mainland China,2/11/20,222,1,31
Shaanxi,Mainland China,2/11/20,219,0,32
Yunnan,Mainland China,2/11/20,154,0,20
Hainan,Mainland China,2/11/20,151,3,20
Guizhou,Mainland China,2/11/20,131,1,17
Shanxi,Mainland China,2/11/20,124,0,30
Liaoning,Mainland China,2/11/20,116,0,19
Tianjin,Mainland China,2/11/20,106,2,10
Gansu,Mainland China,2/11/20,86,2,24
Jilin,Mainland China,2/11/20,83,1,18
Xinjiang Uygur,Mainland China,2/11/20,59,0,3
Nei Mongol,Mainland China,2/11/20,58,0,5
Ningxia,Mainland China,2/11/20,53,0,22
Hong Kong,Hong Kong,2/11/20,49,1,0
Qinghai,Mainland China,2/11/20,18,0,5
Taiwan,Taiwan,2/11/20,18,0,1
Macau,Macau,2/11/20,10,0,1
Xizang,Mainland China,2/11/20,1,0,0
Singapore,Singapore,2/11/20,47,0,9
Thailand,Thailand,2/11/20,33,0,10
South Korea,South Korea,2/11/20,28,0,4
Others,Japan (Diamond Princess),2/11/20,135,0,0
Japan,Japan,2/11/20,26,0,9
Malaysia,Malaysia,2/11/20,18,0,3
Germany,Germany,2/11/20,16,0,0
Vietnam,Vietnam,2/11/20,15,0,6
France,France,2/11/20,11,0,0
United Kingdom,United Kingdom,2/11/20,8,0,0
United Arab Emirates,United Arab Emirates,2/11/20,8,0,1
India,India,2/11/20,3,0,0
Italy,Italy,2/11/20,3,0,0
Philippines,Philippines,2/11/20,3,1,0
Russia,Russia,2/11/20,2,0,0
Spain,Spain,2/11/20,2,0,0
Belgium,Belgium,2/11/20,1,0,0
Cambodia,Cambodia,2/11/20,1,0,0
Finland,Finland,2/11/20,1,0,1
Nepal,Nepal,2/11/20,1,0,0
Sri Lanka,Sri Lanka,2/11/20,1,0,1
Sweden,Sweden,2/11/20,1,0,0
Canada,Canada,2/11/20,7,0,0
Australia,Australia,2/11/20,15,0,2
California,USA,2/11/20,7,0,1
Illinois,USA,2/11/20,2,0,2
Arizona,USA,2/11/20,1,0,0
Massachusetts,USA,2/11/20,1,0,0
Washington,USA,2/11/20,1,0,1
Wisconsin,USA,2/11/20,1,0,0
