name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/21/20,68128,4512,63514
Guangdong,Mainland China,4/21/20,1582,8,1501
Henan,Mainland China,4/21/20,1276,22,1254
Zhejiang,Mainland China,4/21/20,1268,1,1246
Hunan,Mainland China,4/21/20,1019,4,1014
Anhui,Mainland China,4/21/20,991,6,984
Jiangxi,Mainland China,4/21/20,937,1,936
Shandong,Mainland China,4/21/20,787,7,761
Jiangsu,Mainland China,4/21/20,653,0,643
Chongqing,Mainland China,4/21/20,579,6,570
Sichuan,Mainland China,4/21/20,561,3,553
Beijing,Mainland China,4/21/20,593,8,509
Heilongjiang,Mainland China,4/21/20,921,13,477
Shanghai,Mainland China,4/21/20,639,7,530
Hebei,Mainland China,4/21/20,328,6,316
Hong Kong,Hong Kong,4/21/20,1029,4,650
Fujian,Mainland China,4/21/20,355,1,336
Guangxi,Mainland China,4/21/20,254,2,252
Shaanxi,Mainland China,4/21/20,277,3,253
Yunnan,Mainland China,4/21/20,184,2,177
Taiwan,Taiwan,4/21/20,425,6,217
Hainan,Mainland China,4/21/20,168,6,162
Guizhou,Mainland China,4/21/20,147,2,145
Tianjin,Mainland China,4/21/20,189,3,173
Gansu,Mainland China,4/21/20,139,2,137
Shanxi,Mainland China,4/21/20,197,0,135
Liaoning,Mainland China,4/21/20,146,2,140
Jilin,Mainland China,4/21/20,106,1,97
Xinjiang Uygur,Mainland China,4/21/20,76,3,73
Nei Mongol,Mainland China,4/21/20,194,1,104
Ningxia,Mainland China,4/21/20,75,0,75
Macau,Macau,4/21/20,45,0,16
Qinghai,Mainland China,4/21/20,18,0,18
Xizang,Mainland China,4/21/20,1,0,1
Yemen,Yemen,4/21/20,1,0,0
Sao Tome and Principe,Sao Tome and Principe,4/21/20,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,4/21/20,1,0,0
South Sudan,South Sudan,4/21/20,4,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),4/21/20,2,0,0
Malawi,Malawi,4/21/20,18,2,3
Burundi,Burundi,4/21/20,5,0,0
Sierra Leone,Sierra Leone,4/21/20,50,0,6
Botswana,Botswana,4/21/20,20,1,0
Anguilla,Anguilla,4/21/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/21/20,6,0,1
Bermuda,Bermuda,4/21/20,98,5,39
Faroe Islands,Faroe Islands,4/21/20,185,0,176
Gibraltar,Gibraltar,4/21/20,132,0,105
Isle of Man,Isle of Man,4/21/20,307,9,200
Saint Martin,Saint Martin,4/21/20,38,2,19
Montserrat,Montserrat,4/21/20,11,0,1
Mayotte,Mayotte,4/21/20,311,4,117
New Caledonia,New Caledonia,4/21/20,18,0,1
Sint Maarten,Sint Maarten,4/21/20,68,10,12
Turks and Caicos Islands,Turks and Caicos Islands,4/21/20,11,1,0
Republic of the Congo,Republic of the Congo,4/21/20,165,6,16
Angola,Angola,4/21/20,24,2,6
Benin,Benin,4/21/20,54,1,27
Bahamas,Bahamas,4/21/20,65,9,12
Belize,Belize,4/21/20,18,2,0
Barbados,Barbados,4/21/20,75,5,15
Central African Republic,Central African Republic,4/21/20,14,0,10
Cabo Verde,Cabo Verde,4/21/20,68,1,1
Djibouti,Djibouti,4/21/20,945,2,112
Dominica,Dominica,4/21/20,16,0,8
Eritrea,Eritrea,4/21/20,39,0,3
Fiji,Fiji,4/21/20,18,0,3
Gambia,Gambia,4/21/20,10,1,2
Guinea-Bissau,Guinea-Bissau,4/21/20,50,0,3
Equatorial Guinea,Equatorial Guinea,4/21/20,83,0,7
Grenada,Grenada,4/21/20,14,0,0
Haiti,Haiti,4/21/20,58,4,2
Kyrgyzstan,Kyrgyzstan,4/21/20,590,7,216
Saint Kitts and Nevis,Saint Kitts and Nevis,4/21/20,15,0,0
Laos,Laos,4/21/20,19,0,0
Liberia,Liberia,4/21/20,101,8,7
Libya,Libya,4/21/20,59,1,15
Madagascar,Madagascar,4/21/20,121,0,39
Mali,Mali,4/21/20,258,14,57
Montenegro,Montenegro,4/21/20,313,5,90
Mozambique,Mozambique,4/21/20,39,0,8
Mauritius,Mauritius,4/21/20,328,9,208
Niger,Niger,4/21/20,657,20,127
Nicaragua,Nicaragua,4/21/20,10,2,6
Papua New Guinea,Papua New Guinea,4/21/20,7,0,0
El Salvador,El Salvador,4/21/20,225,7,48
Somalia,Somalia,4/21/20,286,8,4
Kosovo,Kosovo,4/21/20,510,12,93
Syria,Syria,4/21/20,42,3,6
Chad,Chad,4/21/20,33,0,8
Timor-Leste,Timor-Leste,4/21/20,23,0,1
Tanzania,Tanzania,4/21/20,254,10,11
Uganda,Uganda,4/21/20,61,0,38
Zambia,Zambia,4/21/20,70,3,35
Zimbabwe,Zimbabwe,4/21/20,28,3,2
Iran,Iran,4/21/20,84802,5297,60965
France,France,4/21/20,158050,20796,39181
Switzerland,Switzerland,4/21/20,28063,1436,18600
United Kingdom,United Kingdom,4/21/20,130164,17378,603
Netherlands,Netherlands,4/21/20,34317,3929,6
Norway,Norway,4/21/20,7241,182,32
Portugal,Portugal,4/21/20,21379,762,917
Sweden,Sweden,4/21/20,15322,1765,550
Australia,Australia,4/21/20,6642,72,4124
Denmark,Denmark,4/21/20,7695,364,4312
Malaysia,Malaysia,4/21/20,5482,92,3349
Israel,Israel,4/21/20,13942,184,4507
Turkey,Turkey,4/21/20,95591,2259,14918
Czech Republic,Czech Republic,4/21/20,7033,201,1753
Japan,Japan,4/21/20,11512,281,1356
Ireland,Ireland,4/21/20,16040,730,77
Pakistan,Pakistan,4/21/20,9565,201,2073
Luxembourg,Luxembourg,4/21/20,3618,78,670
Ecuador,Ecuador,4/21/20,10398,520,1207
Thailand,Thailand,4/21/20,2811,48,2108
Finland,Finland,4/21/20,4014,98,2000
Others,Japan (Diamond Princess),4/21/20,706,6,10
Poland,Poland,4/21/20,9856,401,1297
Iceland,Iceland,4/21/20,1778,10,1417
Indonesia,Indonesia,4/21/20,7135,616,842
Romania,Romania,4/21/20,9242,482,2153
Saudi Arabia,Saudi Arabia,4/21/20,11631,109,1640
Singapore,Singapore,4/21/20,9125,11,801
Qatar,Qatar,4/21/20,6533,9,614
Philippines,Philippines,4/21/20,6599,437,654
Slovenia,Slovenia,4/21/20,1344,77,197
Russia,Russia,4/21/20,52763,456,3873
South Africa,South Africa,4/21/20,3465,58,1055
Estonia,Estonia,4/21/20,1552,43,169
Bahrain,Bahrain,4/21/20,1973,7,784
Egypt,Egypt,4/21/20,3490,264,870
Mexico,Mexico,4/21/20,9501,857,2627
Croatia,Croatia,4/21/20,1908,48,801
Panama,Panama,4/21/20,4821,141,231
Lebanon,Lebanon,4/21/20,677,21,102
Iraq,Iraq,4/21/20,1602,83,1096
Serbia,Serbia,4/21/20,6630,125,870
Dominican Republic,Dominican Republic,4/21/20,5044,245,463
Algeria,Algeria,4/21/20,2811,392,1152
Armenia,Armenia,4/21/20,1401,24,609
Kuwait,Kuwait,4/21/20,2080,11,412
Bulgaria,Bulgaria,4/21/20,975,45,170
Slovakia,Slovakia,4/21/20,1199,14,258
San Marino,San Marino,4/21/20,476,40,62
United Arab Emirates,United Arab Emirates,4/21/20,7755,46,1443
Latvia,Latvia,4/21/20,748,5,88
Uruguay,Uruguay,4/21/20,543,12,324
Hungary,Hungary,4/21/20,2098,213,287
Lithuania,Lithuania,4/21/20,1350,37,298
Costa Rica,Costa Rica,4/21/20,669,6,150
North Macedonia,North Macedonia,4/21/20,1231,55,224
Vietnam,Vietnam,4/21/20,268,0,198
Andorra,Andorra,4/21/20,717,37,248
Morocco,Morocco,4/21/20,3209,145,393
Jordan,Jordan,4/21/20,428,7,297
Cyprus,Cyprus,4/21/20,784,12,98
Moldova,Moldova,4/21/20,2614,72,505
Bosnia and Herzegovina,Bosnia and Herzegovina,4/21/20,1342,51,437
Malta,Malta,4/21/20,443,3,150
Albania,Albania,4/21/20,609,26,345
Brunei,Brunei,4/21/20,138,1,115
Cambodia,Cambodia,4/21/20,122,0,98
Sri Lanka,Sri Lanka,4/21/20,310,7,102
Belarus,Belarus,4/21/20,6723,55,577
Tunisia,Tunisia,4/21/20,901,38,170
Burkina Faso,Burkina Faso,4/21/20,600,38,362
Venezuela,Venezuela,4/21/20,288,10,122
New Zealand,New Zealand,4/21/20,1451,14,1036
Azerbaijan,Azerbaijan,4/21/20,1480,20,865
Kazakhstan,Kazakhstan,4/21/20,1995,19,489
Senegal,Senegal,4/21/20,412,5,242
Guadeloupe,Guadeloupe,4/21/20,148,8,73
Oman,Oman,4/21/20,1508,8,238
Georgia (country),Georgia,4/21/20,408,4,95
Trinidad and Tobago,Trinidad and Tobago,4/21/20,115,8,28
Ukraine,Ukraine,4/21/20,6125,161,367
Reunion,Reunion,4/21/20,410,0,238
Uzbekistan,Uzbekistan,4/21/20,1678,6,357
Cameroon,Cameroon,4/21/20,1163,42,305
Martinique,Martinique,4/21/20,163,12,73
Liechtenstein,Liechtenstein,4/21/20,81,1,55
Afghanistan,Afghanistan,4/21/20,1092,36,150
Palestine,Palestine,4/21/20,334,2,71
Democratic Republic of the Congo,Democratic Republic of the Congo,4/21/20,350,25,35
Bangladesh,Bangladesh,4/21/20,3382,110,87
Nigeria,Nigeria,4/21/20,782,25,197
Honduras,Honduras,4/21/20,510,46,30
Bolivia,Bolivia,4/21/20,609,37,44
Paraguay,Paraguay,4/21/20,213,8,62
Cuba,Cuba,4/21/20,1137,38,309
