name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/16/20,67803,3207,63762
Guangdong,Mainland China,4/16/20,1577,8,1475
Henan,Mainland China,4/16/20,1276,22,1251
Zhejiang,Mainland China,4/16/20,1268,1,1244
Hunan,Mainland China,4/16/20,1019,4,1014
Anhui,Mainland China,4/16/20,991,6,984
Jiangxi,Mainland China,4/16/20,937,1,934
Shandong,Mainland China,4/16/20,787,7,761
Jiangsu,Mainland China,4/16/20,653,0,638
Chongqing,Mainland China,4/16/20,579,6,570
Sichuan,Mainland China,4/16/20,560,3,541
Beijing,Mainland China,4/16/20,593,8,503
Heilongjiang,Mainland China,4/16/20,872,13,471
Shanghai,Mainland China,4/16/20,628,7,489
Hebei,Mainland China,4/16/20,328,6,315
Hong Kong,Hong Kong,4/16/20,1017,4,459
Fujian,Mainland China,4/16/20,354,1,334
Guangxi,Mainland China,4/16/20,254,2,252
Shaanxi,Mainland China,4/16/20,256,3,245
Yunnan,Mainland China,4/16/20,184,2,172
Taiwan,Taiwan,4/16/20,395,6,124
Hainan,Mainland China,4/16/20,168,6,162
Guizhou,Mainland China,4/16/20,146,2,144
Tianjin,Mainland China,4/16/20,186,3,172
Gansu,Mainland China,4/16/20,139,2,132
Shanxi,Mainland China,4/16/20,197,0,135
Liaoning,Mainland China,4/16/20,146,2,140
Jilin,Mainland China,4/16/20,102,1,96
Xinjiang Uygur,Mainland China,4/16/20,76,3,73
Nei Mongol,Mainland China,4/16/20,193,1,94
Ningxia,Mainland China,4/16/20,75,0,75
Macau,Macau,4/16/20,45,0,10
Qinghai,Mainland China,4/16/20,18,0,18
Xizang,Mainland China,4/16/20,1,0,1
Yemen,Yemen,4/16/20,1,0,0
Sao Tome and Principe,Sao Tome and Principe,4/16/20,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,4/16/20,1,0,0
South Sudan,South Sudan,4/16/20,4,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),4/16/20,2,0,0
Malawi,Malawi,4/16/20,16,2,0
Burundi,Burundi,4/16/20,5,0,0
Sierra Leone,Sierra Leone,4/16/20,15,0,0
Botswana,Botswana,4/16/20,15,1,0
Anguilla,Anguilla,4/16/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/16/20,6,0,1
Bermuda,Bermuda,4/16/20,81,5,30
Faroe Islands,Faroe Islands,4/16/20,184,0,129
Gibraltar,Gibraltar,4/16/20,131,0,104
Isle of Man,Isle of Man,4/16/20,284,4,154
Saint Martin,Saint Martin,4/16/20,35,2,13
Montserrat,Montserrat,4/16/20,11,0,1
Mayotte,Mayotte,4/16/20,233,3,69
New Caledonia,New Caledonia,4/16/20,18,0,1
Sint Maarten,Sint Maarten,4/16/20,57,9,12
Turks and Caicos Islands,Turks and Caicos Islands,4/16/20,11,1,0
Republic of the Congo,Republic of the Congo,4/16/20,117,5,11
Angola,Angola,4/16/20,19,2,2
Benin,Benin,4/16/20,35,1,5
Bahamas,Bahamas,4/16/20,53,8,6
Belize,Belize,4/16/20,18,2,0
Barbados,Barbados,4/16/20,75,5,15
Central African Republic,Central African Republic,4/16/20,12,0,4
Cabo Verde,Cabo Verde,4/16/20,56,1,1
Djibouti,Djibouti,4/16/20,591,2,73
Dominica,Dominica,4/16/20,16,0,5
Eritrea,Eritrea,4/16/20,35,0,0
Fiji,Fiji,4/16/20,17,0,0
Gambia,Gambia,4/16/20,9,1,2
Guinea-Bissau,Guinea-Bissau,4/16/20,43,0,0
Equatorial Guinea,Equatorial Guinea,4/16/20,51,0,4
Grenada,Grenada,4/16/20,14,0,0
Haiti,Haiti,4/16/20,41,3,0
Kyrgyzstan,Kyrgyzstan,4/16/20,466,5,91
Saint Kitts and Nevis,Saint Kitts and Nevis,4/16/20,14,0,0
Laos,Laos,4/16/20,19,0,0
Liberia,Liberia,4/16/20,59,6,4
Libya,Libya,4/16/20,49,1,11
Madagascar,Madagascar,4/16/20,111,0,33
Mali,Mali,4/16/20,171,13,34
Montenegro,Montenegro,4/16/20,303,4,55
Mozambique,Mozambique,4/16/20,31,0,2
Mauritius,Mauritius,4/16/20,324,9,42
Niger,Niger,4/16/20,609,15,105
Nicaragua,Nicaragua,4/16/20,9,1,0
Papua New Guinea,Papua New Guinea,4/16/20,7,0,0
El Salvador,El Salvador,4/16/20,164,6,33
Somalia,Somalia,4/16/20,80,5,2
Kosovo,Kosovo,4/16/20,449,11,79
Syria,Syria,4/16/20,33,2,5
Chad,Chad,4/16/20,27,0,5
Timor-Leste,Timor-Leste,4/16/20,18,0,1
Tanzania,Tanzania,4/16/20,94,4,11
Uganda,Uganda,4/16/20,55,0,8
Zambia,Zambia,4/16/20,48,2,30
Zimbabwe,Zimbabwe,4/16/20,24,3,2
Iran,Iran,4/16/20,77995,4869,52229
France,France,4/16/20,145960,17920,32812
Switzerland,Switzerland,4/16/20,26732,1269,15400
United Kingdom,United Kingdom,4/16/20,104145,13759,375
Netherlands,Netherlands,4/16/20,29214,3315,6
Norway,Norway,4/16/20,6905,152,32
Portugal,Portugal,4/16/20,18841,629,493
Sweden,Sweden,4/16/20,12540,1333,381
Australia,Australia,4/16/20,6469,64,2186
Denmark,Denmark,4/16/20,6879,309,2748
Malaysia,Malaysia,4/16/20,5182,84,2766
Israel,Israel,4/16/20,12758,142,2818
Turkey,Turkey,4/16/20,74193,1643,7089
Czech Republic,Czech Republic,4/16/20,6433,169,972
Japan,Japan,4/16/20,9231,190,935
Ireland,Ireland,4/16/20,13271,486,77
Pakistan,Pakistan,4/16/20,6919,128,1645
Luxembourg,Luxembourg,4/16/20,3444,69,552
Ecuador,Ecuador,4/16/20,8225,403,838
Thailand,Thailand,4/16/20,2672,46,1593
Finland,Finland,4/16/20,3369,72,300
Others,Japan (Diamond Princess),4/16/20,706,6,10
Poland,Poland,4/16/20,7918,314,774
Iceland,Iceland,4/16/20,1739,8,1144
Indonesia,Indonesia,4/16/20,5516,498,548
Romania,Romania,4/16/20,7707,392,1357
Saudi Arabia,Saudi Arabia,4/16/20,6380,83,990
Singapore,Singapore,4/16/20,4427,10,683
Qatar,Qatar,4/16/20,4103,7,415
Philippines,Philippines,4/16/20,5660,362,435
Slovenia,Slovenia,4/16/20,1268,61,174
