name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/6/20,67803,3207,63762
Guangdong,Mainland China,4/6/20,1532,8,1395
Henan,Mainland China,4/6/20,1276,22,1251
Zhejiang,Mainland China,4/6/20,1264,1,1230
Hunan,Mainland China,4/6/20,1019,4,1014
Anhui,Mainland China,4/6/20,990,6,984
Jiangxi,Mainland China,4/6/20,937,1,934
Shandong,Mainland China,4/6/20,780,7,755
Jiangsu,Mainland China,4/6/20,651,0,632
Chongqing,Mainland China,4/6/20,579,6,570
Sichuan,Mainland China,4/6/20,559,3,540
Beijing,Mainland China,4/6/20,587,8,443
Heilongjiang,Mainland China,4/6/20,524,13,469
Shanghai,Mainland China,4/6/20,536,6,389
Hebei,Mainland China,4/6/20,327,6,310
Hong Kong,Hong Kong,4/6/20,914,4,216
Fujian,Mainland China,4/6/20,350,1,301
Guangxi,Mainland China,4/6/20,254,2,252
Shaanxi,Mainland China,4/6/20,256,3,245
Yunnan,Mainland China,4/6/20,184,2,172
Taiwan,Taiwan,4/6/20,373,5,57
Hainan,Mainland China,4/6/20,168,6,162
Guizhou,Mainland China,4/6/20,146,2,144
Tianjin,Mainland China,4/6/20,180,3,140
Gansu,Mainland China,4/6/20,139,2,132
Shanxi,Mainland China,4/6/20,138,0,133
Liaoning,Mainland China,4/6/20,142,2,126
Jilin,Mainland China,4/6/20,98,1,92
Xinjiang Uygur,Mainland China,4/6/20,76,3,73
Nei Mongol,Mainland China,4/6/20,118,1,74
Ningxia,Mainland China,4/6/20,75,0,75
Macau,Macau,4/6/20,44,0,10
Qinghai,Mainland China,4/6/20,18,0,18
Xizang,Mainland China,4/6/20,1,0,1
Sao Tome and Principe,Sao Tome and Principe,4/6/20,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,4/6/20,1,0,0
South Sudan,South Sudan,4/6/20,1,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),4/6/20,2,0,0
Malawi,Malawi,4/6/20,5,0,0
Burundi,Burundi,4/6/20,3,0,0
Sierra Leone,Sierra Leone,4/6/20,6,0,0
Botswana,Botswana,4/6/20,6,1,0
Anguilla,Anguilla,4/6/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/6/20,6,0,1
Bermuda,Bermuda,4/6/20,39,2,17
Faroe Islands,Faroe Islands,4/6/20,183,0,107
Gibraltar,Gibraltar,4/6/20,109,0,52
Isle of Man,Isle of Man,4/6/20,139,1,55
Saint Martin,Saint Martin,4/6/20,32,2,7
Montserrat,Montserrat,4/6/20,6,0,0
