name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,1/31/20,5806,204,141
Zhejiang,Mainland China,1/31/20,538,0,14
Guangdong,Mainland China,1/31/20,436,0,11
Henan,Mainland China,1/31/20,352,2,3
Hunan,Mainland China,1/31/20,332,0,2
Jiangxi,Mainland China,1/31/20,240,0,7
Anhui,Mainland China,1/31/20,237,0,3
Chongqing,Mainland China,1/31/20,211,0,1
Shandong,Mainland China,1/31/20,184,0,2
Sichuan,Mainland China,1/31/20,177,1,1
Jiangsu,Mainland China,1/31/20,168,0,5
Beijing,Mainland China,1/31/20,139,1,5
Shanghai,Mainland China,1/31/20,135,1,9
Fujian,Mainland China,1/31/20,120,0,0
Guangxi,Mainland China,1/31/20,87,0,2
Shaanxi,Mainland China,1/31/20,87,0,0
Yunnan,Mainland China,1/31/20,83,0,1
Hebei,Mainland China,1/31/20,82,1,0
Heilongjiang,Mainland China,1/31/20,59,2,0
Hainan,Mainland China,1/31/20,52,1,1
Liaoning,Mainland China,1/31/20,48,0,1
Shanxi,Mainland China,1/31/20,39,0,1
Tianjin,Mainland China,1/31/20,32,0,0
Gansu,Mainland China,1/31/20,29,0,0
Guizhou,Mainland China,1/31/20,29,0,2
Ningxia,Mainland China,1/31/20,21,0,0
Nei Mongol,Mainland China,1/31/20,20,0,1
Thailand,Thailand,1/31/20,19,0,5
Xinjiang Uygur,Mainland China,1/31/20,17,0,0
Japan,Japan,1/31/20,15,0,1
Jilin,Mainland China,1/31/20,14,0,1
Singapore,Singapore,1/31/20,13,0,0
Hong Kong,Hong Kong,1/31/20,12,0,0
South Korea,South Korea,1/31/20,11,0,0
Taiwan,Taiwan,1/31/20,10,0,0
Australia,Australia,1/31/20,9,0,2
Malaysia,Malaysia,1/31/20,8,0,0
Qinghai,Mainland China,1/31/20,8,0,0
Macau,Macau,1/31/20,7,0,0
France,France,1/31/20,5,0,0
Germany,Germany,1/31/20,5,0,0
United Arab Emirates,United Arab Emirates,1/31/20,4,0,0
California,USA,1/31/20,3,0,0
Canada,Canada,1/31/20,3,0,0
Illinois,USA,1/31/20,2,0,0
Italy,Italy,1/31/20,2,0,0
Russia,Russia,1/31/20,2,0,0
United Kingdom,United Kingdom,1/31/20,2,0,0
Vietnam,Vietnam,1/31/20,2,0,0
Arizona,USA,1/31/20,1,0,0
Cambodia,Cambodia,1/31/20,1,0,0
Finland,Finland,1/31/20,1,0,0
India,India,1/31/20,1,0,0
Nepal,Nepal,1/31/20,1,0,0
Philippines,Philippines,1/31/20,1,0,0
Sri Lanka,Sri Lanka,1/31/20,1,0,0
Sweden,Sweden,1/31/20,1,0,0
Xizang,Mainland China,1/31/20,1,0,0
Washington,USA,1/31/20,1,0,0
