name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,1/25/20,1052,52,42
Zhejiang,Mainland China,1/25/20,104,0,1
Guangdong,Mainland China,1/25/20,98,0,2
Henan,Mainland China,1/25/20,83,1,0
Chongqing,Mainland China,1/25/20,75,0,0
Hunan,Mainland China,1/25/20,69,0,0
Anhui,Mainland China,1/25/20,60,0,0
Beijing,Mainland China,1/25/20,51,0,2
Sichuan,Mainland China,1/25/20,44,0,0
Shanghai,Mainland China,1/25/20,40,1,1
Shandong,Mainland China,1/25/20,39,0,0
Jiangxi,Mainland China,1/25/20,36,0,0
Guangxi,Mainland China,1/25/20,33,0,0
Jiangsu,Mainland China,1/25/20,31,0,1
Hainan,Mainland China,1/25/20,19,0,0
Liaoning,Mainland China,1/25/20,19,0,0
Fujian,Mainland China,1/25/20,18,0,0
Heilongjiang,Mainland China,1/25/20,15,1,0
Shaanxi,Mainland China,1/25/20,15,0,0
Hebei,Mainland China,1/25/20,13,1,0
Tianjin,Mainland China,1/25/20,13,0,0
Yunnan,Mainland China,1/25/20,11,0,0
Shanxi,Mainland China,1/25/20,9,0,0
Gansu,Mainland China,1/25/20,7,0,0
Nei Mongol,Mainland China,1/25/20,7,0,0
Thailand,Thailand,1/25/20,7,0,0
Guizhou,Mainland China,1/25/20,5,0,0
Hong Kong,Hong Kong,1/25/20,5,0,0
Australia,Australia,1/25/20,4,0,0
Jilin,Mainland China,1/25/20,4,0,0
Ningxia,Mainland China,1/25/20,4,0,0
Xinjiang Uygur,Mainland China,1/25/20,4,0,0
France,France,1/25/20,3,0,0
Malaysia,Malaysia,1/25/20,3,0,0
Singapore,Singapore,1/25/20,3,0,0
South Korea,South Korea,1/25/20,3,0,0
Taiwan,Taiwan,1/25/20,3,0,0
Japan,Japan,1/25/20,2,0,0
Macau,Macau,1/25/20,2,0,0
Vietnam,Vietnam,1/25/20,2,0,0
Illinois,USA,1/25/20,1,0,0
Nepal,Nepal,1/25/20,1,0,0
Qinghai,Mainland China,1/25/20,1,0,0
Washington,USA,1/25/20,1,0,0
