name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/13/20,67803,3207,63762
Guangdong,Mainland China,4/13/20,1564,8,1458
Henan,Mainland China,4/13/20,1276,22,1251
Zhejiang,Mainland China,4/13/20,1267,1,1235
Hunan,Mainland China,4/13/20,1019,4,1014
Anhui,Mainland China,4/13/20,991,6,984
Jiangxi,Mainland China,4/13/20,937,1,934
Shandong,Mainland China,4/13/20,784,7,757
Jiangsu,Mainland China,4/13/20,653,0,638
Chongqing,Mainland China,4/13/20,579,6,570
Sichuan,Mainland China,4/13/20,560,3,541
Beijing,Mainland China,4/13/20,589,8,474
Heilongjiang,Mainland China,4/13/20,819,13,470
Shanghai,Mainland China,4/13/20,618,7,446
Hebei,Mainland China,4/13/20,327,6,310
Hong Kong,Hong Kong,4/13/20,1009,4,360
Fujian,Mainland China,4/13/20,353,1,325
Guangxi,Mainland China,4/13/20,254,2,252
Shaanxi,Mainland China,4/13/20,256,3,245
Yunnan,Mainland China,4/13/20,184,2,172
Taiwan,Taiwan,4/13/20,393,6,109
Hainan,Mainland China,4/13/20,168,6,162
Guizhou,Mainland China,4/13/20,146,2,144
Tianjin,Mainland China,4/13/20,184,3,161
Gansu,Mainland China,4/13/20,139,2,132
Shanxi,Mainland China,4/13/20,173,0,135
Liaoning,Mainland China,4/13/20,145,2,133
Jilin,Mainland China,4/13/20,100,1,96
Xinjiang Uygur,Mainland China,4/13/20,76,3,73
Nei Mongol,Mainland China,4/13/20,190,1,83
Ningxia,Mainland China,4/13/20,75,0,75
Macau,Macau,4/13/20,45,0,10
Qinghai,Mainland China,4/13/20,18,0,18
Xizang,Mainland China,4/13/20,1,0,1
Yemen,Yemen,4/13/20,1,0,0
Sao Tome and Principe,Sao Tome and Principe,4/13/20,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,4/13/20,1,0,0
South Sudan,South Sudan,4/13/20,4,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),4/13/20,2,0,0
Malawi,Malawi,4/13/20,16,2,0
Burundi,Burundi,4/13/20,5,0,0
Sierra Leone,Sierra Leone,4/13/20,10,0,0
Botswana,Botswana,4/13/20,13,1,0
Anguilla,Anguilla,4/13/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/13/20,6,0,1
Bermuda,Bermuda,4/13/20,57,4,29
Faroe Islands,Faroe Islands,4/13/20,184,0,129
Gibraltar,Gibraltar,4/13/20,129,0,84
Isle of Man,Isle of Man,4/13/20,242,2,131
Saint Martin,Saint Martin,4/13/20,32,2,7
Montserrat,Montserrat,4/13/20,11,0,1
Mayotte,Mayotte,4/13/20,207,3,59
New Caledonia,New Caledonia,4/13/20,18,0,1
Sint Maarten,Sint Maarten,4/13/20,25,4,6
Turks and Caicos Islands,Turks and Caicos Islands,4/13/20,10,1,0
Republic of the Congo,Republic of the Congo,4/13/20,60,5,5
Angola,Angola,4/13/20,19,2,2
Benin,Benin,4/13/20,35,1,5
Bahamas,Bahamas,4/13/20,49,8,6
Belize,Belize,4/13/20,18,2,0
Barbados,Barbados,4/13/20,72,4,13
Central African Republic,Central African Republic,4/13/20,11,0,3
Cabo Verde,Cabo Verde,4/13/20,10,1,1
Djibouti,Djibouti,4/13/20,298,2,41
Dominica,Dominica,4/13/20,16,0,5
Eritrea,Eritrea,4/13/20,34,0,0
Fiji,Fiji,4/13/20,16,0,0
Gambia,Gambia,4/13/20,9,1,2
Guinea-Bissau,Guinea-Bissau,4/13/20,38,0,0
Equatorial Guinea,Equatorial Guinea,4/13/20,21,0,3
Grenada,Grenada,4/13/20,14,0,0
Haiti,Haiti,4/13/20,40,3,0
Kyrgyzstan,Kyrgyzstan,4/13/20,419,5,67
Saint Kitts and Nevis,Saint Kitts and Nevis,4/13/20,12,0,0
Laos,Laos,4/13/20,19,0,0
Liberia,Liberia,4/13/20,59,6,4
Libya,Libya,4/13/20,26,1,9
Madagascar,Madagascar,4/13/20,106,0,20
Mali,Mali,4/13/20,123,10,26
Montenegro,Montenegro,4/13/20,274,3,5
Mozambique,Mozambique,4/13/20,21,0,2
Mauritius,Mauritius,4/13/20,324,9,42
Niger,Niger,4/13/20,548,13,86
Nicaragua,Nicaragua,4/13/20,9,1,0
Papua New Guinea,Papua New Guinea,4/13/20,2,0,0
El Salvador,El Salvador,4/13/20,137,6,22
Somalia,Somalia,4/13/20,60,2,2
Kosovo,Kosovo,4/13/20,283,7,58
Syria,Syria,4/13/20,25,2,4
Chad,Chad,4/13/20,23,0,2
Timor-Leste,Timor-Leste,4/13/20,4,0,1
Tanzania,Tanzania,4/13/20,49,3,7
Uganda,Uganda,4/13/20,54,0,4
Zambia,Zambia,4/13/20,45,2,30
Zimbabwe,Zimbabwe,4/13/20,17,3,0
Italy,Italy,4/13/20,159516,20465,35435
Spain,Spain,4/13/20,170099,17756,64727
Iran,Iran,4/13/20,73303,4585,45983
France,France,4/13/20,136779,14967,27718
South Korea,South Korea,4/13/20,10564,222,7534
Switzerland,Switzerland,4/13/20,25688,1138,12700
United Kingdom,United Kingdom,4/13/20,88621,11329,344
Netherlands,Netherlands,4/13/20,26551,2823,6
Austria,Austria,4/13/20,14041,368,7343
Belgium,Belgium,4/13/20,30589,3903,6707
Norway,Norway,4/13/20,6603,134,32
Portugal,Portugal,4/13/20,16934,535,277
Sweden,Sweden,4/13/20,10948,919,381
Australia,Australia,4/13/20,6351,61,1806
Denmark,Denmark,4/13/20,6318,285,2235
Malaysia,Malaysia,4/13/20,4817,77,2276
Israel,Israel,4/13/20,11586,116,1855
Turkey,Turkey,4/13/20,61049,1296,3957
Czech Republic,Czech Republic,4/13/20,6059,143,519
Japan,Japan,4/13/20,7618,143,799
Ireland,Ireland,4/13/20,10647,365,25
Pakistan,Pakistan,4/13/20,6495,66,727
Luxembourg,Luxembourg,4/13/20,3292,69,500
Ecuador,Ecuador,4/13/20,7529,355,597
Thailand,Thailand,4/13/20,2579,40,1288
Finland,Finland,4/13/20,3064,56,300
Others,Japan (Diamond Princess),4/13/20,706,6,10
Poland,Poland,4/13/20,6934,245,487
Iceland,Iceland,4/13/20,1711,8,933
Indonesia,Indonesia,4/13/20,4557,399,380
Romania,Romania,4/13/20,6633,318,914
