name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,1/27/20,2714,100,47
Zhejiang,Mainland China,1/27/20,173,0,1
Henan,Mainland China,1/27/20,168,1,0
Guangdong,Mainland China,1/27/20,151,0,4
Chongqing,Mainland China,1/27/20,132,0,0
Anhui,Mainland China,1/27/20,106,0,0
Hunan,Mainland China,1/27/20,100,0,0
Sichuan,Mainland China,1/27/20,90,0,0
Shandong,Mainland China,1/27/20,87,0,0
Beijing,Mainland China,1/27/20,80,1,2
Jiangxi,Mainland China,1/27/20,72,0,2
Jiangsu,Mainland China,1/27/20,70,0,1
Shanghai,Mainland China,1/27/20,66,1,3
Fujian,Mainland China,1/27/20,59,0,0
Guangxi,Mainland China,1/27/20,51,0,0
Shaanxi,Mainland China,1/27/20,35,0,0
Hainan,Mainland China,1/27/20,33,1,0
Hebei,Mainland China,1/27/20,33,1,0
Heilongjiang,Mainland China,1/27/20,30,1,0
Liaoning,Mainland China,1/27/20,27,0,0
Yunnan,Mainland China,1/27/20,26,0,0
Tianjin,Mainland China,1/27/20,23,0,0
Shanxi,Mainland China,1/27/20,20,0,0
Gansu,Mainland China,1/27/20,19,0,0
Nei Mongol,Mainland China,1/27/20,11,0,0
Guizhou,Mainland China,1/27/20,9,0,0
Hong Kong,Hong Kong,1/27/20,8,0,0
Thailand,Thailand,1/27/20,8,0,2
Ningxia,Mainland China,1/27/20,7,0,0
Jilin,Mainland China,1/27/20,6,0,0
Macau,Macau,1/27/20,6,0,0
Qinghai,Mainland China,1/27/20,6,0,0
Australia,Australia,1/27/20,5,0,0
Singapore,Singapore,1/27/20,5,0,0
Taiwan,Taiwan,1/27/20,5,0,0
Xinjiang Uygur,Mainland China,1/27/20,5,0,0
Japan,Japan,1/27/20,4,0,1
Malaysia,Malaysia,1/27/20,4,0,0
South Korea,South Korea,1/27/20,4,0,0
France,France,1/27/20,3,0,0
California,USA,1/27/20,2,0,0
Vietnam,Vietnam,1/27/20,2,0,0
Arizona,USA,1/27/20,1,0,0
Cambodia,Cambodia,1/27/20,1,0,0
Canada,Canada,1/27/20,1,0,0
Germany,Germany,1/27/20,1,0,0
Illinois,USA,1/27/20,1,0,0
Nepal,Nepal,1/27/20,1,0,0
Sri Lanka,Sri Lanka,1/27/20,1,0,0
Washington,USA,1/27/20,1,0,0
