name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/11/20,67781,3056,50298
Guangdong,Mainland China,3/11/20,1356,8,1288
Henan,Mainland China,3/11/20,1273,22,1249
Zhejiang,Mainland China,3/11/20,1215,1,1197
Hunan,Mainland China,3/11/20,1018,4,998
Anhui,Mainland China,3/11/20,990,6,984
Jiangxi,Mainland China,3/11/20,935,1,934
Shandong,Mainland China,3/11/20,760,6,733
Jiangsu,Mainland China,3/11/20,631,0,628
Chongqing,Mainland China,3/11/20,576,6,554
Sichuan,Mainland China,3/11/20,539,3,494
Heilongjiang,Mainland China,3/11/20,482,13,440
Beijing,Mainland China,3/11/20,435,8,334
Shanghai,Mainland China,3/11/20,344,3,320
Hebei,Mainland China,3/11/20,318,6,307
Fujian,Mainland China,3/11/20,296,1,295
Guangxi,Mainland China,3/11/20,252,2,241
Shaanxi,Mainland China,3/11/20,245,2,232
Yunnan,Mainland China,3/11/20,174,2,170
Hainan,Mainland China,3/11/20,168,6,159
Guizhou,Mainland China,3/11/20,146,2,137
Tianjin,Mainland China,3/11/20,136,3,132
Shanxi,Mainland China,3/11/20,133,0,131
Liaoning,Mainland China,3/11/20,125,1,111
Gansu,Mainland China,3/11/20,127,2,88
Hong Kong,Hong Kong,3/11/20,129,3,67
Jilin,Mainland China,3/11/20,93,1,91
Xinjiang Uygur,Mainland China,3/11/20,76,3,73
Nei Mongol,Mainland China,3/11/20,75,1,71
Ningxia,Mainland China,3/11/20,75,0,72
Taiwan,Taiwan,3/11/20,48,1,17
Qinghai,Mainland China,3/11/20,18,0,18
Macau,Macau,3/11/20,10,0,10
Xizang,Mainland China,3/11/20,1,0,1
Cote d'Ivoire,Cote d'Ivoire,3/11/20,1,0,0
Italy,Italy,3/11/20,12462,827,1045
Iran,Iran,3/11/20,9000,354,2959
South Korea,South Korea,3/11/20,7755,60,288
France,France,3/11/20,2284,48,12
Spain,Spain,3/11/20,2277,55,183
Germany,Germany,3/11/20,1966,3,25
Others,Japan (Diamond Princess),3/11/20,706,6,10
Japan,Japan,3/11/20,637,14,118
Switzerland,Switzerland,3/11/20,652,4,4
Norway,Norway,3/11/20,629,0,1
Denmark,Denmark,3/11/20,516,0,1
Netherlands,Netherlands,3/11/20,503,5,0
Sweden,Sweden,3/11/20,500,1,1
United Kingdom,United Kingdom,3/11/20,459,8,19
Belgium,Belgium,3/11/20,314,3,1
Qatar,Qatar,3/11/20,262,0,0
Austria,Austria,3/11/20,246,0,4
Bahrain,Bahrain,3/11/20,195,0,35
Singapore,Singapore,3/11/20,178,0,96
