name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/23/20,67800,3153,59882
Guangdong,Mainland China,3/23/20,1415,8,1332
Henan,Mainland China,3/23/20,1274,22,1250
Zhejiang,Mainland China,3/23/20,1238,1,1221
Hunan,Mainland China,3/23/20,1018,4,1014
Anhui,Mainland China,3/23/20,990,6,984
Jiangxi,Mainland China,3/23/20,936,1,934
Shandong,Mainland China,3/23/20,768,7,752
Jiangsu,Mainland China,3/23/20,633,0,631
Chongqing,Mainland China,3/23/20,578,6,570
Sichuan,Mainland China,3/23/20,545,3,536
Beijing,Mainland China,3/23/20,537,8,401
Heilongjiang,Mainland China,3/23/20,484,13,468
Shanghai,Mainland China,3/23/20,413,4,329
Hebei,Mainland China,3/23/20,319,6,310
Hong Kong,Hong Kong,3/23/20,356,4,100
Fujian,Mainland China,3/23/20,318,1,295
Guangxi,Mainland China,3/23/20,254,2,250
Shaanxi,Mainland China,3/23/20,248,3,240
Yunnan,Mainland China,3/23/20,176,2,172
Taiwan,Taiwan,3/23/20,195,2,28
Hainan,Mainland China,3/23/20,168,6,161
Guizhou,Mainland China,3/23/20,146,2,144
Tianjin,Mainland China,3/23/20,141,3,133
Gansu,Mainland China,3/23/20,136,2,114
Shanxi,Mainland China,3/23/20,134,0,133
Liaoning,Mainland China,3/23/20,127,2,124
Jilin,Mainland China,3/23/20,93,1,92
Xinjiang Uygur,Mainland China,3/23/20,76,3,73
Nei Mongol,Mainland China,3/23/20,75,1,74
Ningxia,Mainland China,3/23/20,75,0,75
Macau,Macau,3/23/20,24,0,10
Qinghai,Mainland China,3/23/20,18,0,18
Xizang,Mainland China,3/23/20,1,0,1
Angola,Angola,3/23/20,3,0,0
Benin,Benin,3/23/20,6,0,0
Bahamas,Bahamas,3/23/20,4,0,0
Belize,Belize,3/23/20,1,0,0
Barbados,Barbados,3/23/20,17,0,0
Central African Republic,Central African Republic,3/23/20,3,0,0
Republic of the Congo,Republic of the Congo,3/23/20,4,0,0
Cabo Verde,Cabo Verde,3/23/20,3,0,0
Djibouti,Djibouti,3/23/20,3,0,0
Dominica,Dominica,3/23/20,2,0,0
Eritrea,Eritrea,3/23/20,1,0,0
Fiji,Fiji,3/23/20,3,0,0
Gambia,Gambia,3/23/20,2,1,0
Equatorial Guinea,Equatorial Guinea,3/23/20,9,0,0
