name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/26/20,67801,3169,61201
Guangdong,Mainland China,3/26/20,1448,8,1336
Henan,Mainland China,3/26/20,1275,22,1250
Zhejiang,Mainland China,3/26/20,1243,1,1222
Hunan,Mainland China,3/26/20,1018,4,1014
Anhui,Mainland China,3/26/20,990,6,984
Jiangxi,Mainland China,3/26/20,936,1,934
Shandong,Mainland China,3/26/20,771,7,752
Jiangsu,Mainland China,3/26/20,640,0,631
Chongqing,Mainland China,3/26/20,578,6,570
Sichuan,Mainland China,3/26/20,547,3,536
Beijing,Mainland China,3/26/20,566,8,406
Heilongjiang,Mainland China,3/26/20,484,13,469
Shanghai,Mainland China,3/26/20,451,5,331
Hebei,Mainland China,3/26/20,319,6,310
Hong Kong,Hong Kong,3/26/20,453,4,110
Fujian,Mainland China,3/26/20,328,1,295
Guangxi,Mainland China,3/26/20,254,2,250
Shaanxi,Mainland China,3/26/20,253,3,242
Yunnan,Mainland China,3/26/20,178,2,172
Taiwan,Taiwan,3/26/20,252,2,29
Hainan,Mainland China,3/26/20,168,6,162
Guizhou,Mainland China,3/26/20,146,2,144
Tianjin,Mainland China,3/26/20,151,3,133
Gansu,Mainland China,3/26/20,136,2,121
Shanxi,Mainland China,3/26/20,135,0,133
Liaoning,Mainland China,3/26/20,128,2,124
Jilin,Mainland China,3/26/20,95,1,92
Xinjiang Uygur,Mainland China,3/26/20,76,3,73
Nei Mongol,Mainland China,3/26/20,89,1,74
Ningxia,Mainland China,3/26/20,75,0,75
Macau,Macau,3/26/20,31,0,10
Qinghai,Mainland China,3/26/20,18,0,18
Xizang,Mainland China,3/26/20,1,0,1
Republic of the Congo,Republic of the Congo,3/26/20,4,0,0
Angola,Angola,3/26/20,4,0,0
Benin,Benin,3/26/20,6,0,0
Bahamas,Bahamas,3/26/20,9,0,1
Belize,Belize,3/26/20,2,0,0
Barbados,Barbados,3/26/20,24,0,0
Central African Republic,Central African Republic,3/26/20,3,0,0
Cabo Verde,Cabo Verde,3/26/20,5,1,0
Djibouti,Djibouti,3/26/20,11,0,0
Dominica,Dominica,3/26/20,11,0,0
Eritrea,Eritrea,3/26/20,6,0,0
Fiji,Fiji,3/26/20,5,0,0
Gambia,Gambia,3/26/20,3,1,0
Guinea-Bissau,Guinea-Bissau,3/26/20,2,0,0
Equatorial Guinea,Equatorial Guinea,3/26/20,12,0,0
Grenada,Grenada,3/26/20,7,0,0
Haiti,Haiti,3/26/20,8,0,0
Kyrgyzstan,Kyrgyzstan,3/26/20,44,0,0
Saint Kitts and Nevis,Saint Kitts and Nevis,3/26/20,2,0,0
Laos,Laos,3/26/20,6,0,0
Liberia,Liberia,3/26/20,3,0,0
Libya,Libya,3/26/20,1,0,0
Madagascar,Madagascar,3/26/20,23,0,0
Mali,Mali,3/26/20,4,0,0
Montenegro,Montenegro,3/26/20,69,1,0
Mozambique,Mozambique,3/26/20,7,0,0
Mauritius,Mauritius,3/26/20,81,2,0
Niger,Niger,3/26/20,10,1,0
Nicaragua,Nicaragua,3/26/20,2,0,0
Papua New Guinea,Papua New Guinea,3/26/20,1,0,0
El Salvador,El Salvador,3/26/20,13,0,0
Somalia,Somalia,3/26/20,2,0,0
Kosovo,Kosovo,3/26/20,71,1,0
Syria,Syria,3/26/20,5,0,0
Chad,Chad,3/26/20,3,0,0
Timor-Leste,Timor-Leste,3/26/20,1,0,0
Tanzania,Tanzania,3/26/20,13,0,0
Uganda,Uganda,3/26/20,14,0,0
Zambia,Zambia,3/26/20,16,0,0
Zimbabwe,Zimbabwe,3/26/20,3,1,0
Italy,Italy,3/26/20,80589,8215,10361
Spain,Spain,3/26/20,57786,4365,7015
Iran,Iran,3/26/20,29406,2234,10457
France,France,3/26/20,29155,1696,4948
South Korea,South Korea,3/26/20,9241,131,4144
Switzerland,Switzerland,3/26/20,11811,191,131
United Kingdom,United Kingdom,3/26/20,11658,578,135
Netherlands,Netherlands,3/26/20,7459,435,6
Austria,Austria,3/26/20,6909,49,112
Belgium,Belgium,3/26/20,6235,220,675
Norway,Norway,3/26/20,3369,14,6
Portugal,Portugal,3/26/20,3544,60,43
Sweden,Sweden,3/26/20,2840,71,16
Australia,Australia,3/26/20,2810,13,172
Denmark,Denmark,3/26/20,1997,41,50
Malaysia,Malaysia,3/26/20,2031,23,215
Israel,Israel,3/26/20,2693,8,68
Turkey,Turkey,3/26/20,3629,75,26
Czech Republic,Czech Republic,3/26/20,1925,9,10
Japan,Japan,3/26/20,1399,47,359
Ireland,Ireland,3/26/20,1819,19,5
Pakistan,Pakistan,3/26/20,1201,9,21
Luxembourg,Luxembourg,3/26/20,1453,9,6
Ecuador,Ecuador,3/26/20,1403,34,3
Thailand,Thailand,3/26/20,1045,4,88
Finland,Finland,3/26/20,958,5,10
Others,Japan (Diamond Princess),3/26/20,706,6,10
Poland,Poland,3/26/20,1221,16,7
Iceland,Iceland,3/26/20,802,2,68
Indonesia,Indonesia,3/26/20,893,78,35
Romania,Romania,3/26/20,1029,18,94
Saudi Arabia,Saudi Arabia,3/26/20,1012,3,33
Singapore,Singapore,3/26/20,683,2,172
Qatar,Qatar,3/26/20,549,0,43
Philippines,Philippines,3/26/20,707,45,28
Slovenia,Slovenia,3/26/20,577,6,10
Russia,Russia,3/26/20,840,3,38
South Africa,South Africa,3/26/20,927,0,12
Estonia,Estonia,3/26/20,538,1,8
Bahrain,Bahrain,3/26/20,458,4,204
Egypt,Egypt,3/26/20,495,24,102
Mexico,Mexico,3/26/20,475,6,4
Croatia,Croatia,3/26/20,495,2,22
Panama,Panama,3/26/20,674,9,2
Lebanon,Lebanon,3/26/20,368,6,23
Iraq,Iraq,3/26/20,382,36,105
Serbia,Serbia,3/26/20,457,1,0
Dominican Republic,Dominican Republic,3/26/20,488,10,3
Algeria,Algeria,3/26/20,367,25,29
Armenia,Armenia,3/26/20,290,1,18
Kuwait,Kuwait,3/26/20,208,0,49
Bulgaria,Bulgaria,3/26/20,264,3,8
Slovakia,Slovakia,3/26/20,226,0,2
San Marino,San Marino,3/26/20,208,21,4
United Arab Emirates,United Arab Emirates,3/26/20,333,2,52
Latvia,Latvia,3/26/20,244,0,1
Uruguay,Uruguay,3/26/20,238,0,0
Hungary,Hungary,3/26/20,261,10,28
Lithuania,Lithuania,3/26/20,299,4,1
Costa Rica,Costa Rica,3/26/20,231,2,2
North Macedonia,North Macedonia,3/26/20,201,3,3
Vietnam,Vietnam,3/26/20,153,0,20
Andorra,Andorra,3/26/20,224,3,1
Morocco,Morocco,3/26/20,275,10,8
Jordan,Jordan,3/26/20,212,0,1
Cyprus,Cyprus,3/26/20,146,3,4
Moldova,Moldova,3/26/20,177,1,2
Bosnia and Herzegovina,Bosnia and Herzegovina,3/26/20,191,3,2
Malta,Malta,3/26/20,134,0,2
Albania,Albania,3/26/20,174,6,17
Brunei,Brunei,3/26/20,114,0,5
Cambodia,Cambodia,3/26/20,96,0,10
Sri Lanka,Sri Lanka,3/26/20,106,0,7
Belarus,Belarus,3/26/20,86,0,29
Tunisia,Tunisia,3/26/20,200,6,2
Burkina Faso,Burkina Faso,3/26/20,152,4,10
Venezuela,Venezuela,3/26/20,107,0,15
New Zealand,New Zealand,3/26/20,368,0,37
Azerbaijan,Azerbaijan,3/26/20,122,3,15
Kazakhstan,Kazakhstan,3/26/20,111,1,2
Senegal,Senegal,3/26/20,105,0,9
Guadeloupe,Guadeloupe,3/26/20,56,0,0
Oman,Oman,3/26/20,109,0,23
Georgia (country),Georgia,3/26/20,79,0,10
Trinidad and Tobago,Trinidad and Tobago,3/26/20,65,1,0
Ukraine,Ukraine,3/26/20,196,5,1
Reunion,Reunion,3/26/20,47,0,0
Uzbekistan,Uzbekistan,3/26/20,75,0,0
Cameroon,Cameroon,3/26/20,75,1,2
Martinique,Martinique,3/26/20,37,1,0
Liechtenstein,Liechtenstein,3/26/20,56,0,0
Afghanistan,Afghanistan,3/26/20,94,4,2
Palestine,Palestine,3/26/20,84,1,17
Democratic Republic of the Congo,Democratic Republic of the Congo,3/26/20,51,3,0
Bangladesh,Bangladesh,3/26/20,44,5,11
Nigeria,Nigeria,3/26/20,65,1,2
Honduras,Honduras,3/26/20,67,1,0
Bolivia,Bolivia,3/26/20,61,0,0
Paraguay,Paraguay,3/26/20,41,3,0
Cuba,Cuba,3/26/20,67,1,1
Ghana,Ghana,3/26/20,132,4,1
French Guiana,French Guiana,3/26/20,18,0,6
Rwanda,Rwanda,3/26/20,50,0,0
Guatemala,Guatemala,3/26/20,25,1,4
Jamaica,Jamaica,3/26/20,26,1,2
Togo,Togo,3/26/20,24,0,1
Kenya,Kenya,3/26/20,31,0,1
Cote d'Ivoire,Cote d'Ivoire,3/26/20,96,0,3
Maldives,Maldives,3/26/20,13,0,8
Monaco,Monaco,3/26/20,33,0,1
Ethiopia,Ethiopia,3/26/20,12,0,0
Mongolia,Mongolia,3/26/20,11,0,0
Guyana,Guyana,3/26/20,7,1,0
Seychelles,Seychelles,3/26/20,7,0,0
Suriname,Suriname,3/26/20,8,0,0
