name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2/6/20,19665,549,680
Guangdong,Mainland China,2/6/20,970,0,69
Zhejiang,Mainland China,2/6/20,954,0,94
Henan,Mainland China,2/6/20,851,2,56
Hunan,Mainland China,2/6/20,711,0,81
Jiangxi,Mainland China,2/6/20,600,0,37
Anhui,Mainland China,2/6/20,591,0,34
Chongqing,Mainland China,2/6/20,411,2,24
Jiangsu,Mainland China,2/6/20,373,0,34
Shandong,Mainland China,2/6/20,347,0,27
Sichuan,Mainland China,2/6/20,344,1,37
Beijing,Mainland China,2/6/20,274,1,31
Shanghai,Mainland China,2/6/20,269,1,25
Heilongjiang,Mainland China,2/6/20,227,3,8
Fujian,Mainland China,2/6/20,215,0,14
Shaanxi,Mainland China,2/6/20,173,0,9
Guangxi,Mainland China,2/6/20,172,0,17
Hebei,Mainland China,2/6/20,171,1,16
Yunnan,Mainland China,2/6/20,133,0,7
Hainan,Mainland China,2/6/20,106,2,8
Shanxi,Mainland China,2/6/20,96,0,12
Liaoning,Mainland China,2/6/20,94,0,5
Tianjin,Mainland China,2/6/20,79,1,2
Guizhou,Mainland China,2/6/20,71,1,6
Jilin,Mainland China,2/6/20,65,1,4
Gansu,Mainland China,2/6/20,62,0,6
Nei Mongol,Mainland China,2/6/20,46,0,4
Others,Japan (Diamond Princess),2/6/20,45,0,1
Ningxia,Mainland China,2/6/20,40,0,1
Xinjiang Uygur,Mainland China,2/6/20,36,0,0
Singapore,Singapore,2/6/20,28,0,0
Thailand,Thailand,2/6/20,25,0,5
Hong Kong,Hong Kong,2/6/20,24,1,0
South Korea,South Korea,2/6/20,23,0,0
Qinghai,Mainland China,2/6/20,18,0,3
Taiwan,Taiwan,2/6/20,16,0,1
Australia,Australia,2/6/20,14,0,2
Germany,Germany,2/6/20,12,0,0
Malaysia,Malaysia,2/6/20,12,0,0
Macau,Macau,2/6/20,10,0,1
Vietnam,Vietnam,2/6/20,10,0,1
France,France,2/6/20,6,0,0
Canada,Canada,2/6/20,5,0,0
United Arab Emirates,United Arab Emirates,2/6/20,5,0,0
India,India,2/6/20,3,0,0
California,USA,2/6/20,6,0,0
Illinois,USA,2/6/20,2,0,0
Italy,Italy,2/6/20,2,0,0
Philippines,Philippines,2/6/20,2,1,0
Russia,Russia,2/6/20,2,0,0
United Kingdom,United Kingdom,2/6/20,2,0,0
Arizona,USA,2/6/20,1,0,0
Belgium,Belgium,2/6/20,1,0,0
Cambodia,Cambodia,2/6/20,1,0,0
Finland,Finland,2/6/20,1,0,0
Massachusetts,USA,2/6/20,1,0,0
Nepal,Nepal,2/6/20,1,0,0
Spain,Spain,2/6/20,1,0,0
Sri Lanka,Sri Lanka,2/6/20,1,0,0
Sweden,Sweden,2/6/20,1,0,0
Xizang,Mainland China,2/6/20,1,0,0
Washington,USA,2/6/20,1,0,0
Wisconsin,USA,2/6/20,1,0,0
