name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/25/20,67801,3163,60811
Guangdong,Mainland China,3/25/20,1433,8,1336
Henan,Mainland China,3/25/20,1274,22,1250
Zhejiang,Mainland China,3/25/20,1241,1,1221
Hunan,Mainland China,3/25/20,1018,4,1014
Anhui,Mainland China,3/25/20,990,6,984
Jiangxi,Mainland China,3/25/20,936,1,934
Shandong,Mainland China,3/25/20,769,7,752
Jiangsu,Mainland China,3/25/20,638,0,631
Chongqing,Mainland China,3/25/20,578,6,570
Sichuan,Mainland China,3/25/20,547,3,536
Beijing,Mainland China,3/25/20,561,8,403
Heilongjiang,Mainland China,3/25/20,484,13,468
Shanghai,Mainland China,3/25/20,433,5,330
Hebei,Mainland China,3/25/20,319,6,310
Hong Kong,Hong Kong,3/25/20,410,4,102
Fujian,Mainland China,3/25/20,322,1,295
Guangxi,Mainland China,3/25/20,254,2,250
Shaanxi,Mainland China,3/25/20,250,3,240
Yunnan,Mainland China,3/25/20,178,2,172
Taiwan,Taiwan,3/25/20,235,2,29
Hainan,Mainland China,3/25/20,168,6,162
Guizhou,Mainland China,3/25/20,146,2,144
Tianjin,Mainland China,3/25/20,147,3,133
Gansu,Mainland China,3/25/20,136,2,121
Shanxi,Mainland China,3/25/20,135,0,133
Liaoning,Mainland China,3/25/20,127,2,124
Jilin,Mainland China,3/25/20,95,1,92
Xinjiang Uygur,Mainland China,3/25/20,76,3,73
Nei Mongol,Mainland China,3/25/20,77,1,74
Ningxia,Mainland China,3/25/20,75,0,75
Macau,Macau,3/25/20,30,0,10
Qinghai,Mainland China,3/25/20,18,0,18
Xizang,Mainland China,3/25/20,1,0,1
Angola,Angola,3/25/20,3,0,0
Benin,Benin,3/25/20,6,0,0
Bahamas,Bahamas,3/25/20,5,0,1
Belize,Belize,3/25/20,2,0,0
Barbados,Barbados,3/25/20,18,0,0
Central African Republic,Central African Republic,3/25/20,3,0,0
Republic of the Congo,Republic of the Congo,3/25/20,4,0,0
Cabo Verde,Cabo Verde,3/25/20,4,1,0
Djibouti,Djibouti,3/25/20,11,0,0
Dominica,Dominica,3/25/20,11,0,0
Eritrea,Eritrea,3/25/20,4,0,0
Fiji,Fiji,3/25/20,5,0,0
Gambia,Gambia,3/25/20,3,1,0
Guinea-Bissau,Guinea-Bissau,3/25/20,2,0,0
Equatorial Guinea,Equatorial Guinea,3/25/20,9,0,0
Grenada,Grenada,3/25/20,1,0,0
Haiti,Haiti,3/25/20,8,0,0
Kyrgyzstan,Kyrgyzstan,3/25/20,44,0,0
Saint Kitts and Nevis,Saint Kitts and Nevis,3/25/20,2,0,0
Laos,Laos,3/25/20,3,0,0
Liberia,Liberia,3/25/20,3,0,0
Libya,Libya,3/25/20,1,0,0
Madagascar,Madagascar,3/25/20,19,0,0
Mali,Mali,3/25/20,2,0,0
Montenegro,Montenegro,3/25/20,53,1,0
Mozambique,Mozambique,3/25/20,5,0,0
Mauritius,Mauritius,3/25/20,48,2,0
Niger,Niger,3/25/20,7,1,0
Nicaragua,Nicaragua,3/25/20,2,0,0
Papua New Guinea,Papua New Guinea,3/25/20,1,0,0
El Salvador,El Salvador,3/25/20,13,0,0
Somalia,Somalia,3/25/20,1,0,0
Syria,Syria,3/25/20,5,0,0
Chad,Chad,3/25/20,3,0,0
Timor-Leste,Timor-Leste,3/25/20,1,0,0
Tanzania,Tanzania,3/25/20,13,0,0
Uganda,Uganda,3/25/20,14,0,0
Zambia,Zambia,3/25/20,12,0,0
Zimbabwe,Zimbabwe,3/25/20,3,1,0
Italy,Italy,3/25/20,74386,7503,9362
Spain,Spain,3/25/20,49515,3647,5367
Iran,Iran,3/25/20,27017,2077,9625
France,France,3/25/20,25600,1333,3907
South Korea,South Korea,3/25/20,9137,126,3730
Switzerland,Switzerland,3/25/20,10897,153,131
United Kingdom,United Kingdom,3/25/20,9640,466,140
Netherlands,Netherlands,3/25/20,6440,357,6
Austria,Austria,3/25/20,5588,30,9
Belgium,Belgium,3/25/20,4937,178,547
Norway,Norway,3/25/20,3084,14,6
Portugal,Portugal,3/25/20,2995,43,22
Sweden,Sweden,3/25/20,2526,62,16
Australia,Australia,3/25/20,2364,8,119
Denmark,Denmark,3/25/20,1862,34,41
Malaysia,Malaysia,3/25/20,1796,20,199
Israel,Israel,3/25/20,2369,5,58
Turkey,Turkey,3/25/20,2433,59,26
Czech Republic,Czech Republic,3/25/20,1654,6,10
Japan,Japan,3/25/20,1307,45,310
Ireland,Ireland,3/25/20,1564,9,5
Pakistan,Pakistan,3/25/20,1063,8,21
Luxembourg,Luxembourg,3/25/20,1333,8,6
Ecuador,Ecuador,3/25/20,1211,29,3
Thailand,Thailand,3/25/20,934,4,70
Finland,Finland,3/25/20,880,3,10
Others,Japan (Diamond Princess),3/25/20,706,6,10
Poland,Poland,3/25/20,1051,14,7
Iceland,Iceland,3/25/20,737,2,56
Indonesia,Indonesia,3/25/20,790,58,31
Romania,Romania,3/25/20,906,17,86
Saudi Arabia,Saudi Arabia,3/25/20,900,2,29
Singapore,Singapore,3/25/20,631,2,160
Qatar,Qatar,3/25/20,537,0,41
Philippines,Philippines,3/25/20,636,38,26
Slovenia,Slovenia,3/25/20,528,5,10
Russia,Russia,3/25/20,658,3,29
South Africa,South Africa,3/25/20,709,0,12
Estonia,Estonia,3/25/20,404,1,8
Bahrain,Bahrain,3/25/20,419,4,177
Egypt,Egypt,3/25/20,456,21,95
Mexico,Mexico,3/25/20,405,5,4
Croatia,Croatia,3/25/20,442,1,22
Panama,Panama,3/25/20,558,8,2
Lebanon,Lebanon,3/25/20,333,6,20
Iraq,Iraq,3/25/20,346,29,103
Serbia,Serbia,3/25/20,384,4,15
Dominican Republic,Dominican Republic,3/25/20,392,10,3
Algeria,Algeria,3/25/20,302,21,65
Armenia,Armenia,3/25/20,265,0,16
Kuwait,Kuwait,3/25/20,195,0,43
Bulgaria,Bulgaria,3/25/20,242,3,4
Slovakia,Slovakia,3/25/20,216,0,7
San Marino,San Marino,3/25/20,208,21,4
United Arab Emirates,United Arab Emirates,3/25/20,333,2,52
Latvia,Latvia,3/25/20,221,0,1
Uruguay,Uruguay,3/25/20,217,0,0
Hungary,Hungary,3/25/20,226,10,21
Lithuania,Lithuania,3/25/20,274,4,1
Costa Rica,Costa Rica,3/25/20,201,2,2
North Macedonia,North Macedonia,3/25/20,177,3,1
Vietnam,Vietnam,3/25/20,148,0,17
Andorra,Andorra,3/25/20,188,1,1
Morocco,Morocco,3/25/20,225,6,7
Jordan,Jordan,3/25/20,172,0,1
Cyprus,Cyprus,3/25/20,132,3,3
Moldova,Moldova,3/25/20,149,1,2
Bosnia and Herzegovina,Bosnia and Herzegovina,3/25/20,176,3,2
Malta,Malta,3/25/20,129,0,2
Albania,Albania,3/25/20,146,5,17
Brunei,Brunei,3/25/20,109,0,2
Cambodia,Cambodia,3/25/20,96,0,10
Sri Lanka,Sri Lanka,3/25/20,102,0,3
Belarus,Belarus,3/25/20,86,0,29
Tunisia,Tunisia,3/25/20,173,5,2
Burkina Faso,Burkina Faso,3/25/20,146,4,10
Venezuela,Venezuela,3/25/20,106,0,15
New Zealand,New Zealand,3/25/20,283,0,27
Azerbaijan,Azerbaijan,3/25/20,93,2,10
Kazakhstan,Kazakhstan,3/25/20,81,0,0
Senegal,Senegal,3/25/20,99,0,9
Guadeloupe,Guadeloupe,3/25/20,56,0,0
Oman,Oman,3/25/20,99,0,17
Georgia (country),Georgia,3/25/20,75,0,10
Trinidad and Tobago,Trinidad and Tobago,3/25/20,60,1,0
Ukraine,Ukraine,3/25/20,145,5,1
Reunion,Reunion,3/25/20,47,0,0
Uzbekistan,Uzbekistan,3/25/20,60,0,0
Cameroon,Cameroon,3/25/20,75,1,2
Martinique,Martinique,3/25/20,37,1,0
Liechtenstein,Liechtenstein,3/25/20,51,0,0
Afghanistan,Afghanistan,3/25/20,84,2,2
Palestine,Palestine,3/25/20,31,0,0
Democratic Republic of the Congo,Democratic Republic of the Congo,3/25/20,48,2,0
Bangladesh,Bangladesh,3/25/20,39,5,7
Nigeria,Nigeria,3/25/20,51,1,2
Honduras,Honduras,3/25/20,52,0,0
Bolivia,Bolivia,3/25/20,38,0,0
Paraguay,Paraguay,3/25/20,37,3,0
