name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2/25/20,65187,2615,20912
Guangdong,Mainland China,2/25/20,1347,7,841
Henan,Mainland China,2/25/20,1271,19,1023
Zhejiang,Mainland China,2/25/20,1205,1,814
Hunan,Mainland China,2/25/20,1016,4,779
Anhui,Mainland China,2/25/20,989,6,764
Jiangxi,Mainland China,2/25/20,934,1,719
Shandong,Mainland China,2/25/20,756,6,357
Jiangsu,Mainland China,2/25/20,631,0,463
Chongqing,Mainland China,2/25/20,576,6,372
Sichuan,Mainland China,2/25/20,531,3,292
Heilongjiang,Mainland China,2/25/20,480,12,245
Beijing,Mainland China,2/25/20,400,4,235
Shanghai,Mainland China,2/25/20,336,3,268
Hebei,Mainland China,2/25/20,312,6,248
Fujian,Mainland China,2/25/20,294,1,205
Guangxi,Mainland China,2/25/20,252,2,138
Shaanxi,Mainland China,2/25/20,245,1,186
Yunnan,Mainland China,2/25/20,174,2,129
Hainan,Mainland China,2/25/20,168,5,124
Guizhou,Mainland China,2/25/20,146,2,104
Tianjin,Mainland China,2/25/20,135,3,91
Shanxi,Mainland China,2/25/20,133,0,98
Liaoning,Mainland China,2/25/20,121,1,88
Jilin,Mainland China,2/25/20,93,1,63
Gansu,Mainland China,2/25/20,91,2,80
Hong Kong,Hong Kong,2/25/20,85,2,18
Xinjiang Uygur,Mainland China,2/25/20,76,2,30
Nei Mongol,Mainland China,2/25/20,75,0,35
Ningxia,Mainland China,2/25/20,71,0,61
Taiwan,Taiwan,2/25/20,31,1,5
Qinghai,Mainland China,2/25/20,18,0,18
Macau,Macau,2/25/20,10,0,7
Xizang,Mainland China,2/25/20,1,0,1
South Korea,South Korea,2/25/20,1146,12,22
Others,Japan (Diamond Princess),2/25/20,691,3,0
Japan,Japan,2/25/20,171,1,22
Italy,Italy,2/25/20,323,11,1
Iran,Iran,2/25/20,95,16,0
Singapore,Singapore,2/25/20,90,0,53
Thailand,Thailand,2/25/20,37,0,17
Bahrain,Bahrain,2/25/20,23,0,0
Australia,Australia,2/25/20,23,0,15
Malaysia,Malaysia,2/25/20,22,0,15
Germany,Germany,2/25/20,18,0,14
Vietnam,Vietnam,2/25/20,16,0,16
France,France,2/25/20,14,1,11
United Kingdom,United Kingdom,2/25/20,13,0,8
United Arab Emirates,United Arab Emirates,2/25/20,13,0,4
Canada,Canada,2/25/20,11,0,4
Kuwait,Kuwait,2/25/20,11,0,0
Spain,Spain,2/25/20,7,0,2
Israel,Israel,2/25/20,6,0,0
Iraq,Iraq,2/25/20,5,0,0
Oman,Oman,2/25/20,4,0,0
India,India,2/25/20,3,0,3
Philippines,Philippines,2/25/20,3,1,1
Russia,Russia,2/25/20,2,0,2
Austria,Austria,2/25/20,2,0,0
Belgium,Belgium,2/25/20,1,0,1
Cambodia,Cambodia,2/25/20,1,0,1
Finland,Finland,2/25/20,1,0,1
Nepal,Nepal,2/25/20,1,0,1
Sri Lanka,Sri Lanka,2/25/20,1,0,1
Croatia,Croatia,2/25/20,1,0,0
Sweden,Sweden,2/25/20,1,0,0
Egypt,Egypt,2/25/20,1,0,0
Lebanon,Lebanon,2/25/20,1,0,0
Afghanistan,Afghanistan,2/25/20,1,0,0
Switzerland,Switzerland,2/25/20,1,0,0
Algeria,Algeria,2/25/20,1,0,0
Unknown location US,USA (all are repatriated cases),2/25/20,36,0,0
California,USA,2/25/20,10,0,2
Illinois,USA,2/25/20,2,0,2
Arizona,USA,2/25/20,1,0,1
Massachusetts,USA,2/25/20,1,0,0
Washington,USA,2/25/20,1,0,1
Wisconsin,USA,2/25/20,1,0,0
