name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,1/28/20,3554,125,80
Zhejiang,Mainland China,1/28/20,296,0,3
Guangdong,Mainland China,1/28/20,241,0,5
Hunan,Mainland China,1/28/20,221,0,0
Henan,Mainland China,1/28/20,206,2,1
Anhui,Mainland China,1/28/20,152,0,0
Chongqing,Mainland China,1/28/20,147,0,1
Shandong,Mainland China,1/28/20,121,0,0
Jiangxi,Mainland China,1/28/20,109,0,3
Sichuan,Mainland China,1/28/20,108,0,0
Jiangsu,Mainland China,1/28/20,99,0,1
Beijing,Mainland China,1/28/20,91,1,4
Fujian,Mainland China,1/28/20,82,0,0
Shanghai,Mainland China,1/28/20,80,1,4
Guangxi,Mainland China,1/28/20,58,0,2
Shaanxi,Mainland China,1/28/20,56,0,0
Hebei,Mainland China,1/28/20,48,1,0
Yunnan,Mainland China,1/28/20,44,0,0
Hainan,Mainland China,1/28/20,43,1,0
Heilongjiang,Mainland China,1/28/20,37,1,0
Liaoning,Mainland China,1/28/20,36,0,0
Shanxi,Mainland China,1/28/20,27,0,0
Tianjin,Mainland China,1/28/20,25,0,0
Gansu,Mainland China,1/28/20,24,0,0
Nei Mongol,Mainland China,1/28/20,16,0,0
Thailand,Thailand,1/28/20,14,0,5
Xinjiang Uygur,Mainland China,1/28/20,13,0,0
Ningxia,Mainland China,1/28/20,12,0,0
Guizhou,Mainland China,1/28/20,9,0,0
Jilin,Mainland China,1/28/20,9,0,0
Hong Kong,Hong Kong,1/28/20,8,0,0
Taiwan,Taiwan,1/28/20,8,0,0
Japan,Japan,1/28/20,7,0,1
Macau,Macau,1/28/20,7,0,0
Malaysia,Malaysia,1/28/20,7,0,0
Singapore,Singapore,1/28/20,7,0,0
Qinghai,Mainland China,1/28/20,6,0,0
Australia,Australia,1/28/20,5,0,0
France,France,1/28/20,4,0,0
Germany,Germany,1/28/20,4,0,0
South Korea,South Korea,1/28/20,4,0,0
California,USA,1/28/20,2,0,0
Canada,Canada,1/28/20,2,0,0
Vietnam,Vietnam,1/28/20,2,0,0
Arizona,USA,1/28/20,1,0,0
Cambodia,Cambodia,1/28/20,1,0,0
Illinois,USA,1/28/20,1,0,0
Nepal,Nepal,1/28/20,1,0,0
Sri Lanka,Sri Lanka,1/28/20,1,0,0
Washington,USA,1/28/20,1,0,0
