name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/28/20,67801,3169,61201
Guangdong,Mainland China,3/28/20,1467,8,1341
Henan,Mainland China,3/28/20,1275,22,1250
Zhejiang,Mainland China,3/28/20,1251,1,1225
Hunan,Mainland China,3/28/20,1018,4,1014
Anhui,Mainland China,3/28/20,990,6,984
Jiangxi,Mainland China,3/28/20,936,1,934
Shandong,Mainland China,3/28/20,772,7,752
Jiangsu,Mainland China,3/28/20,641,0,631
Chongqing,Mainland China,3/28/20,578,6,570
Sichuan,Mainland China,3/28/20,548,3,536
Beijing,Mainland China,3/28/20,573,8,410
Heilongjiang,Mainland China,3/28/20,484,13,469
Shanghai,Mainland China,3/28/20,485,5,334
Hebei,Mainland China,3/28/20,319,6,310
Hong Kong,Hong Kong,3/28/20,561,4,111
Fujian,Mainland China,3/28/20,337,1,295
Guangxi,Mainland China,3/28/20,254,2,250
Shaanxi,Mainland China,3/28/20,253,3,242
Yunnan,Mainland China,3/28/20,180,2,172
Taiwan,Taiwan,3/28/20,283,2,30
Hainan,Mainland China,3/28/20,168,6,162
Guizhou,Mainland China,3/28/20,146,2,144
Tianjin,Mainland China,3/28/20,161,3,133
Gansu,Mainland China,3/28/20,136,2,121
Shanxi,Mainland China,3/28/20,135,0,133
Liaoning,Mainland China,3/28/20,132,2,124
Jilin,Mainland China,3/28/20,97,1,92
Xinjiang Uygur,Mainland China,3/28/20,76,3,73
Nei Mongol,Mainland China,3/28/20,94,1,74
Ningxia,Mainland China,3/28/20,75,0,75
Macau,Macau,3/28/20,37,0,10
Qinghai,Mainland China,3/28/20,18,0,18
Xizang,Mainland China,3/28/20,1,0,1
Republic of the Congo,Republic of the Congo,3/28/20,4,0,0
Angola,Angola,3/28/20,5,0,0
Benin,Benin,3/28/20,6,0,0
Bahamas,Bahamas,3/28/20,10,0,1
Belize,Belize,3/28/20,2,0,0
Barbados,Barbados,3/28/20,26,0,0
Central African Republic,Central African Republic,3/28/20,3,0,0
Cabo Verde,Cabo Verde,3/28/20,6,1,0
Djibouti,Djibouti,3/28/20,14,0,0
Dominica,Dominica,3/28/20,11,0,0
Eritrea,Eritrea,3/28/20,6,0,0
Fiji,Fiji,3/28/20,5,0,0
Gambia,Gambia,3/28/20,3,1,0
Guinea-Bissau,Guinea-Bissau,3/28/20,2,0,0
Equatorial Guinea,Equatorial Guinea,3/28/20,12,0,0
Grenada,Grenada,3/28/20,7,0,0
Haiti,Haiti,3/28/20,8,0,0
Kyrgyzstan,Kyrgyzstan,3/28/20,58,0,0
Saint Kitts and Nevis,Saint Kitts and Nevis,3/28/20,2,0,0
Laos,Laos,3/28/20,8,0,0
Liberia,Liberia,3/28/20,3,0,0
Libya,Libya,3/28/20,3,0,0
Madagascar,Madagascar,3/28/20,26,0,0
Mali,Mali,3/28/20,18,0,0
Montenegro,Montenegro,3/28/20,84,1,0
Mozambique,Mozambique,3/28/20,8,0,0
Mauritius,Mauritius,3/28/20,102,2,0
Niger,Niger,3/28/20,10,1,0
Nicaragua,Nicaragua,3/28/20,4,1,0
Papua New Guinea,Papua New Guinea,3/28/20,1,0,0
El Salvador,El Salvador,3/28/20,19,0,0
Somalia,Somalia,3/28/20,3,0,0
Kosovo,Kosovo,3/28/20,91,1,1
Syria,Syria,3/28/20,5,0,0
Chad,Chad,3/28/20,3,0,0
Timor-Leste,Timor-Leste,3/28/20,1,0,0
Tanzania,Tanzania,3/28/20,14,0,1
Uganda,Uganda,3/28/20,30,0,0
Zambia,Zambia,3/28/20,28,0,0
Zimbabwe,Zimbabwe,3/28/20,7,1,0
Italy,Italy,3/28/20,92472,10023,12384
Spain,Spain,3/28/20,73235,5982,12285
Iran,Iran,3/28/20,35408,2517,11679
France,France,3/28/20,37575,2314,5700
South Korea,South Korea,3/28/20,9478,144,4811
Switzerland,Switzerland,3/28/20,14076,264,1530
United Kingdom,United Kingdom,3/28/20,17089,1019,135
Netherlands,Netherlands,3/28/20,9762,639,3
Austria,Austria,3/28/20,8271,68,225
Belgium,Belgium,3/28/20,9134,353,1063
Norway,Norway,3/28/20,4015,23,7
Portugal,Portugal,3/28/20,5170,100,43
Sweden,Sweden,3/28/20,3447,105,16
Australia,Australia,3/28/20,3640,14,244
Denmark,Denmark,3/28/20,2201,65,1
Malaysia,Malaysia,3/28/20,2320,27,320
Israel,Israel,3/28/20,3619,12,89
Turkey,Turkey,3/28/20,7402,108,70
Czech Republic,Czech Republic,3/28/20,2631,11,11
Japan,Japan,3/28/20,1693,52,404
Ireland,Ireland,3/28/20,2415,36,5
Pakistan,Pakistan,3/28/20,1495,12,29
Luxembourg,Luxembourg,3/28/20,1831,18,40
Ecuador,Ecuador,3/28/20,1835,48,3
Thailand,Thailand,3/28/20,1245,6,97
Finland,Finland,3/28/20,1167,8,10
Others,Japan (Diamond Princess),3/28/20,706,6,10
Poland,Poland,3/28/20,1638,18,7
Iceland,Iceland,3/28/20,963,2,97
Indonesia,Indonesia,3/28/20,1155,102,59
Romania,Romania,3/28/20,1452,29,139
Saudi Arabia,Saudi Arabia,3/28/20,1203,4,37
Singapore,Singapore,3/28/20,802,2,198
Qatar,Qatar,3/28/20,590,1,45
Philippines,Philippines,3/28/20,1075,68,35
Slovenia,Slovenia,3/28/20,684,9,10
Russia,Russia,3/28/20,1264,4,49
South Africa,South Africa,3/28/20,1187,2,31
Estonia,Estonia,3/28/20,645,1,20
Bahrain,Bahrain,3/28/20,476,4,265
Egypt,Egypt,3/28/20,576,36,121
Mexico,Mexico,3/28/20,717,12,4
Croatia,Croatia,3/28/20,657,5,45
Panama,Panama,3/28/20,786,14,2
Lebanon,Lebanon,3/28/20,412,8,27
Iraq,Iraq,3/28/20,506,42,131
Serbia,Serbia,3/28/20,659,10,0
Dominican Republic,Dominican Republic,3/28/20,719,28,3
Algeria,Algeria,3/28/20,454,29,29
Armenia,Armenia,3/28/20,407,1,30
Kuwait,Kuwait,3/28/20,235,0,64
Bulgaria,Bulgaria,3/28/20,331,6,11
Slovakia,Slovakia,3/28/20,292,0,2
San Marino,San Marino,3/28/20,224,22,6
United Arab Emirates,United Arab Emirates,3/28/20,468,2,52
Latvia,Latvia,3/28/20,305,0,1
Uruguay,Uruguay,3/28/20,304,0,0
Hungary,Hungary,3/28/20,343,11,34
Lithuania,Lithuania,3/28/20,394,7,1
Costa Rica,Costa Rica,3/28/20,295,2,3
North Macedonia,North Macedonia,3/28/20,241,4,3
Vietnam,Vietnam,3/28/20,174,0,21
Andorra,Andorra,3/28/20,308,3,1
Morocco,Morocco,3/28/20,402,25,12
Jordan,Jordan,3/28/20,246,1,18
Cyprus,Cyprus,3/28/20,179,5,15
Moldova,Moldova,3/28/20,231,2,2
Bosnia and Herzegovina,Bosnia and Herzegovina,3/28/20,278,6,8
Malta,Malta,3/28/20,149,0,2
Albania,Albania,3/28/20,197,10,31
Brunei,Brunei,3/28/20,120,1,25
Cambodia,Cambodia,3/28/20,99,0,11
Sri Lanka,Sri Lanka,3/28/20,113,1,9
Belarus,Belarus,3/28/20,94,0,32
Tunisia,Tunisia,3/28/20,278,8,2
