name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,3/14/20,67794,3085,54278
Guangdong,Mainland China,3/14/20,1357,8,1303
Henan,Mainland China,3/14/20,1273,22,1250
Zhejiang,Mainland China,3/14/20,1231,1,1211
Hunan,Mainland China,3/14/20,1018,4,1014
Anhui,Mainland China,3/14/20,990,6,984
Jiangxi,Mainland China,3/14/20,935,1,934
Shandong,Mainland China,3/14/20,760,7,741
Jiangsu,Mainland China,3/14/20,631,0,631
Chongqing,Mainland China,3/14/20,576,6,569
Sichuan,Mainland China,3/14/20,539,3,515
Heilongjiang,Mainland China,3/14/20,482,13,453
Beijing,Mainland China,3/14/20,442,8,353
Shanghai,Mainland China,3/14/20,353,3,324
Hebei,Mainland China,3/14/20,318,6,310
Fujian,Mainland China,3/14/20,296,1,295
Guangxi,Mainland China,3/14/20,252,2,243
Shaanxi,Mainland China,3/14/20,245,2,232
Yunnan,Mainland China,3/14/20,174,2,172
Hainan,Mainland China,3/14/20,168,6,160
Guizhou,Mainland China,3/14/20,146,2,143
Hong Kong,Hong Kong,3/14/20,141,4,81
Tianjin,Mainland China,3/14/20,136,3,132
Shanxi,Mainland China,3/14/20,133,0,133
Gansu,Mainland China,3/14/20,132,2,91
Liaoning,Mainland China,3/14/20,125,1,113
Jilin,Mainland China,3/14/20,93,1,91
Xinjiang Uygur,Mainland China,3/14/20,76,3,73
Nei Mongol,Mainland China,3/14/20,75,1,71
Ningxia,Mainland China,3/14/20,75,0,73
Taiwan,Taiwan,3/14/20,53,1,20
Qinghai,Mainland China,3/14/20,18,0,18
Macau,Macau,3/14/20,10,0,10
Xizang,Mainland China,3/14/20,1,0,1
Italy,Italy,3/14/20,21157,1441,1966
Iran,Iran,3/14/20,12729,611,2959
South Korea,South Korea,3/14/20,8086,72,510
Spain,Spain,3/14/20,6391,196,517
Germany,Germany,3/14/20,4585,9,46
France,France,3/14/20,4480,91,28
Switzerland,Switzerland,3/14/20,1359,13,4
United Kingdom,United Kingdom,3/14/20,1143,21,19
Norway,Norway,3/14/20,1090,3,1
Sweden,Sweden,3/14/20,961,2,1
Netherlands,Netherlands,3/14/20,959,12,2
Denmark,Denmark,3/14/20,836,1,1
Others,Japan (Diamond Princess),3/14/20,706,6,10
Japan,Japan,3/14/20,773,22,118
Belgium,Belgium,3/14/20,689,4,1
Austria,Austria,3/14/20,655,1,6
Qatar,Qatar,3/14/20,337,0,4
Australia,Australia,3/14/20,250,3,24
Malaysia,Malaysia,3/14/20,238,0,35
Greece,Greece,3/14/20,228,3,0
Finland,Finland,3/14/20,225,0,1
Singapore,Singapore,3/14/20,212,0,105
Bahrain,Bahrain,3/14/20,210,0,44
Canada,Canada,3/14/20,252,1,8
Israel,Israel,3/14/20,193,0,4
Czech Republic,Czech Republic,3/14/20,189,0,0
Slovenia,Slovenia,3/14/20,181,1,0
Portugal,Portugal,3/14/20,169,0,2
Iceland,Iceland,3/14/20,156,0,1
Brazil,Brazil,3/14/20,151,0,1
Ireland,Ireland,3/14/20,129,2,0
Romania,Romania,3/14/20,123,0,9
Estonia,Estonia,3/14/20,115,0,0
Philippines,Philippines,3/14/20,111,8,2
Iraq,Iraq,3/14/20,110,10,26
Egypt,Egypt,3/14/20,109,2,27
Kuwait,Kuwait,3/14/20,104,0,5
Saudi Arabia,Saudi Arabia,3/14/20,103,0,1
Poland,Poland,3/14/20,103,3,0
India,India,3/14/20,102,2,4
Indonesia,Indonesia,3/14/20,96,5,8
Lebanon,Lebanon,3/14/20,93,3,1
United Arab Emirates,United Arab Emirates,3/14/20,85,0,17
Thailand,Thailand,3/14/20,82,1,35
San Marino,San Marino,3/14/20,80,5,4
Chile,Chile,3/14/20,61,0,0
Russia,Russia,3/14/20,59,0,8
Vietnam,Vietnam,3/14/20,53,0,16
Luxembourg,Luxembourg,3/14/20,51,1,0
Serbia,Serbia,3/14/20,46,0,0
Slovakia,Slovakia,3/14/20,44,0,0
Bulgaria,Bulgaria,3/14/20,41,2,0
Brunei,Brunei,3/14/20,40,0,0
Albania,Albania,3/14/20,38,1,0
Croatia,Croatia,3/14/20,38,0,1
South Africa,South Africa,3/14/20,38,0,0
Peru,Peru,3/14/20,38,0,0
Algeria,Algeria,3/14/20,37,3,12
Panama,Panama,3/14/20,36,1,0
Argentina,Argentina,3/14/20,34,2,1
Pakistan,Pakistan,3/14/20,31,0,2
Hungary,Hungary,3/14/20,30,0,1
Georgia (country),Georgia,3/14/20,30,0,0
Ecuador,Ecuador,3/14/20,28,2,0
Belarus,Belarus,3/14/20,27,0,3
Costa Rica,Costa Rica,3/14/20,26,0,0
Latvia,Latvia,3/14/20,26,0,1
Mexico,Mexico,3/14/20,26,0,4
Cyprus,Cyprus,3/14/20,26,0,0
Colombia,Colombia,3/14/20,22,0,0
Oman,Oman,3/14/20,19,0,9
Palestine,Palestine,3/14/20,31,0,0
Bosnia and Herzegovina,Bosnia and Herzegovina,3/14/20,18,0,0
Armenia,Armenia,3/14/20,18,0,0
Malta,Malta,3/14/20,18,0,1
Tunisia,Tunisia,3/14/20,18,0,0
Morocco,Morocco,3/14/20,17,1,0
Azerbaijan,Azerbaijan,3/14/20,15,1,3
North Macedonia,North Macedonia,3/14/20,14,0,1
Moldova,Moldova,3/14/20,12,0,0
Afghanistan,Afghanistan,3/14/20,11,0,0
Dominican Republic,Dominican Republic,3/14/20,11,0,0
Maldives,Maldives,3/14/20,10,0,0
Bolivia,Bolivia,3/14/20,10,0,0
Senegal,Senegal,3/14/20,10,0,1
Sri Lanka,Sri Lanka,3/14/20,10,0,1
Lithuania,Lithuania,3/14/20,8,0,0
Jamaica,Jamaica,3/14/20,8,0,0
Cambodia,Cambodia,3/14/20,7,0,1
New Zealand,New Zealand,3/14/20,6,0,0
Kazakhstan,Kazakhstan,3/14/20,6,0,0
Paraguay,Paraguay,3/14/20,7,0,0
Turkey,Turkey,3/14/20,5,0,0
Cuba,Cuba,3/14/20,4,0,0
Liechtenstein,Liechtenstein,3/14/20,4,0,0
Uruguay,Uruguay,3/14/20,4,0,0
Bangladesh,Bangladesh,3/14/20,3,0,0
Ukraine,Ukraine,3/14/20,3,1,0
Ghana,Ghana,3/14/20,3,0,0
Aruba,Aruba,3/14/20,2,0,0
Cameroon,Cameroon,3/14/20,2,0,0
Burkina Faso,Burkina Faso,3/14/20,2,0,0
Monaco,Monaco,3/14/20,2,0,0
Jersey,Jersey,3/14/20,2,0,0
Nigeria,Nigeria,3/14/20,2,0,0
Namibia,Namibia,3/14/20,2,0,0
Seychelles,Seychelles,3/14/20,2,0,0
Democratic Republic of the Congo,Democratic Republic of the Congo,3/14/20,2,0,0
Venezuela,Venezuela,3/14/20,2,0,0
Trinidad and Tobago,Trinidad and Tobago,3/14/20,2,0,0
Honduras,Honduras,3/14/20,2,0,0
Ethiopia,Ethiopia,3/14/20,1,0,0
Guatemala,Guatemala,3/14/20,1,0,0
Gabon,Gabon,3/14/20,1,0,0
Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,3/14/20,1,0,0
Kenya,Kenya,3/14/20,1,0,0
Saint Lucia,Saint Lucia,3/14/20,1,0,0
Mongolia,Mongolia,3/14/20,1,0,0
Rwanda,Rwanda,3/14/20,1,0,0
Togo,Togo,3/14/20,1,0,0
Guinea,Guinea,3/14/20,1,0,0
Andorra,Andorra,3/14/20,1,0,1
Guernsey,Guernsey,3/14/20,1,0,0
Antigua and Barbuda,Antigua and Barbuda,3/14/20,1,0,0
Curacao,Curacao,3/14/20,1,0,0
Bhutan,Bhutan,3/14/20,1,0,0
Sudan,Sudan,3/14/20,1,1,0
Nepal,Nepal,3/14/20,1,0,1
Suriname,Suriname,3/14/20,1,0,0
Cayman Islands,Cayman Islands,3/14/20,1,0,0
Cote d'Ivoire,Cote d'Ivoire,3/14/20,1,0,0
Jordan,Jordan,3/14/20,1,0,1
Mauritania,Mauritania,3/14/20,1,0,0
Guyana,Guyana,3/14/20,1,1,0
Guadeloupe,Guadeloupe,3/14/20,1,0,0
Vatican City,Vatican City,3/14/20,1,0,0
Martinique,Martinique,3/14/20,9,0,0
French Guiana,French Guiana,3/14/20,5,0,0
Reunion,Reunion,3/14/20,6,0,0
French Polynesia,French Polynesia,3/14/20,3,0,0
Washington,USA,3/14/20,642,40,1
New York,USA,3/14/20,615,2,0
California,USA,3/14/20,374,5,2
Massachusetts,USA,3/14/20,138,0,1
Florida,USA,3/14/20,116,4,0
Colorado,USA,3/14/20,101,1,0
Louisiana,USA,3/14/20,77,1,0
Georgia,USA,3/14/20,75,1,0
New Jersey,USA,3/14/20,70,2,0
Illinois,USA,3/14/20,66,0,2
Texas,USA,3/14/20,63,0,0
Pennsylvania,USA,3/14/20,47,0,0
Diamond Princess,USA,3/14/20,46,0,0
Virginia,USA,3/14/20,41,1,0
Oregon,USA,3/14/20,36,1,0
Michigan,USA,3/14/20,33,0,0
Tennessee,USA,3/14/20,32,0,0
Maryland,USA,3/14/20,28,0,0
Ohio,USA,3/14/20,28,0,0
Wisconsin,USA,3/14/20,27,0,1
North Carolina,USA,3/14/20,26,0,0
Utah,USA,3/14/20,24,0,0
Connecticut,USA,3/14/20,23,0,0
Nevada,USA,3/14/20,21,0,0
Minnesota,USA,3/14/20,21,0,0
Rhode Island,USA,3/14/20,20,0,0
Grand Princess,USA,3/14/20,21,0,0
South Carolina,USA,3/14/20,19,0,0
Iowa,USA,3/14/20,18,0,0
Kentucky,USA,3/14/20,18,0,0
Nebraska,USA,3/14/20,17,0,0
District of Columbia,USA,3/14/20,16,0,0
Indiana,USA,3/14/20,16,0,0
New Mexico,USA,3/14/20,13,0,0
Arizona,USA,3/14/20,12,0,1
Arkansas,USA,3/14/20,12,0,0
Alabama,USA,3/14/20,12,0,0
South Dakota,USA,3/14/20,9,1,0
Kansas,USA,3/14/20,8,1,0
New Hampshire,USA,3/14/20,7,0,0
Montana,USA,3/14/20,7,0,0
Maine,USA,3/14/20,6,0,0
Delaware,USA,3/14/20,6,0,0
Hawaii,USA,3/14/20,6,0,0
Mississippi,USA,3/14/20,6,0,0
Vermont,USA,3/14/20,5,0,0
Missouri,USA,3/14/20,5,0,0
Idaho,USA,3/14/20,5,0,0
Oklahoma,USA,3/14/20,4,0,0
Puerto Rico,USA,3/14/20,3,0,0
Wuhan Evacuee,USA,3/14/20,3,0,0
Wyoming,USA,3/14/20,3,0,0
North Dakota,USA,3/14/20,1,0,0
United States Virgin Islands,USA,3/14/20,1,0,0
Alaska,USA,3/14/20,1,0,0
