name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2/5/20,16678,479,538
Guangdong,Mainland China,2/5/20,895,0,49
Zhejiang,Mainland China,2/5/20,895,0,78
Henan,Mainland China,2/5/20,764,2,47
Hunan,Mainland China,2/5/20,661,0,54
Jiangxi,Mainland China,2/5/20,548,0,27
Anhui,Mainland China,2/5/20,530,0,23
Chongqing,Mainland China,2/5/20,376,2,15
Jiangsu,Mainland China,2/5/20,341,0,23
Shandong,Mainland China,2/5/20,307,0,15
Sichuan,Mainland China,2/5/20,301,1,24
Beijing,Mainland China,2/5/20,253,1,24
Shanghai,Mainland China,2/5/20,243,1,15
Fujian,Mainland China,2/5/20,205,0,11
Heilongjiang,Mainland China,2/5/20,190,2,7
Shaanxi,Mainland China,2/5/20,165,0,6
Guangxi,Mainland China,2/5/20,150,0,13
Hebei,Mainland China,2/5/20,135,1,6
Yunnan,Mainland China,2/5/20,124,0,5
Hainan,Mainland China,2/5/20,99,1,5
Liaoning,Mainland China,2/5/20,89,0,4
Shanxi,Mainland China,2/5/20,81,0,5
Tianjin,Mainland China,2/5/20,69,1,2
Guizhou,Mainland China,2/5/20,64,1,9
Gansu,Mainland China,2/5/20,62,0,6
Jilin,Mainland China,2/5/20,54,0,2
Nei Mongol,Mainland China,2/5/20,42,0,3
Ningxia,Mainland China,2/5/20,34,0,1
Xinjiang Uygur,Mainland China,2/5/20,32,0,0
Singapore,Singapore,2/5/20,28,0,0
Thailand,Thailand,2/5/20,25,0,5
Japan,Japan,2/5/20,22,0,1
Hong Kong,Hong Kong,2/5/20,21,1,0
South Korea,South Korea,2/5/20,19,0,0
Qinghai,Mainland China,2/5/20,17,0,3
Australia,Australia,2/5/20,13,0,2
Germany,Germany,2/5/20,12,0,0
Malaysia,Malaysia,2/5/20,12,0,0
Taiwan,Taiwan,2/5/20,11,0,0
Macau,Macau,2/5/20,10,0,0
Vietnam,Vietnam,2/5/20,8,0,1
France,France,2/5/20,6,0,0
United Arab Emirates,United Arab Emirates,2/5/20,5,0,0
Canada,Canada,2/5/20,4,0,0
India,India,2/5/20,3,0,0
California,USA,2/5/20,6,0,0
Illinois,USA,2/5/20,2,0,0
Italy,Italy,2/5/20,2,0,0
Philippines,Philippines,2/5/20,2,1,0
Russia,Russia,2/5/20,2,0,0
United Kingdom,United Kingdom,2/5/20,2,0,0
Arizona,USA,2/5/20,1,0,0
Belgium,Belgium,2/5/20,1,0,0
Cambodia,Cambodia,2/5/20,1,0,0
Finland,Finland,2/5/20,1,0,0
Massachusetts,USA,2/5/20,1,0,0
Nepal,Nepal,2/5/20,1,0,0
Spain,Spain,2/5/20,1,0,0
Sri Lanka,Sri Lanka,2/5/20,1,0,0
Sweden,Sweden,2/5/20,1,0,0
Xizang,Mainland China,2/5/20,1,0,0
Washington,USA,2/5/20,1,0,0
